product,regime,tier,spread_target,estimator,n_events,r2_insample,r2_cv,rmse_bbl,hit_rate,hit_sig,n_sig,alpha_used,coef_intercept,coef_surprise_z,coef_cushing_stocks_chg_z,coef_refinery_util_dev,coef_crude_prod_chg_z,coef_crude_net_exports_z,coef_sx_cushing,coef_sx_util,coef_td3c_z52,coef_td3c_wow_ws_z,coef_sx_td3c,coef_gasoline_stocks_chg_z,coef_distillate_stocks_chg_z,coef_rig_chg_wow_z,coef_td3c_storage_cost_z,coef_bdi_z52,coef_hdd_dev_5yr_z,coef_cdd_us_ne,coef_cftc_mm_net_chg_z,coef_driving_season,coef_heating_season,coef_turnaround_season,coef_sin_ann,coef_cos_ann,coef_sx_cftc,coef_sx_5yr_dev
LCO,Warm-Up,tier3_full,m2m3,Ridge,29,0.0013,-0.1785,0.0824,0.5517,0.5357,28,0,0.0150435381535376,8.57450836157397e-06,0,0,0,-0.000119494269679531,0,0,0,0,0,0,0,0,0,0,-9.12382540225769e-06,-5.78611459363807e-06,0,-5.14392789564326e-05,2.01255254973854e-05,5.1751680326336e-05,3.30597610021163e-05,4.67941545922477e-05,2.85723171026245e-05,1.11635859468434e-06
LCO,Warm-Up,tier3_full,m1m6,Ridge,29,9e-04,-0.072,0.412,0.6552,0.6429,28,0,0.064565273263819,-1.60079938014332e-05,0,0,0,-0.000596245593261937,0,0,0,0,0,0,0,0,0,0,-1.66236083694169e-05,8.56692135732531e-06,0,3.26164072432691e-05,-0.000220826269980294,0.000151696274126255,0.000102056252740449,-3.57030270746229e-05,-5.33424727394135e-05,-2.11593862388719e-05
LCO,Warm-Up,tier3_full,fly123,Ridge,29,0.1292,-0.001,0.1756,0.5862,0.5714,28,0,-0.00680346443322987,-0.00284483186025871,0,0,0,0.00256150450313424,0,0,0,0,0,0,0,0,0,0,0.0027416639906244,0.0022240547205686,0,0.0147753719364589,-0.0228068608885114,-0.00804418948573915,0.0101230169543208,-0.0120221472994425,-0.00946350289294813,-0.00279150475692212
LCO,Warm-Up,tier3_full,fly136,Ridge,29,0.2023,0.0303,0.1607,0.7241,0.7143,28,0,0.0158812584535905,-0.00469266870980973,0,0,0,0.0154161943279303,0,0,0,0,0,0,0,0,0,0,0.00159097127057357,0.00157231023918867,0,0.0179718396883176,-0.0244766885129457,-0.0229192339278706,0.00771828195046039,-0.00969360031987119,-0.0156132004208684,-0.0043876972629581
LCO,Deep-Backwardation,tier1_baseline,m1m2,OLS,56,0.0184,2e-04,0.3515,0.6071,0.6346,52,,0.0972708487637136,-0.0503629751919149,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier1_baseline,m2m3,OLS,56,0.0151,-0.0032,0.2473,0.6071,0.6154,52,,0.0241822490842243,-0.0320109593890907,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier1_baseline,m1m6,OLS,56,0.0188,6e-04,0.9715,0.5893,0.5962,52,,0.151426089197787,-0.140730716160618,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier1_baseline,fly123,OLS,56,0.0031,-0.0153,0.3132,0.5536,0.5962,52,,0.0730885996794894,-0.0183520158028242,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier1_baseline,fly136,OLS,56,0.0034,-0.015,0.3918,0.5714,0.5769,52,,0.0914801064980883,-0.024017153001393,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_physical,m1m2,Lasso,56,0.0111,-0.0177,0.3528,0.6071,0.6346,52,1,0.100268680231903,-0.0187335589836055,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_physical,m2m3,Lasso,56,0,-0.1017,0.2492,0.6607,0.6731,52,1,0.0272162431595981,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_physical,m1m6,Lasso,56,0.0137,-0.0471,0.974,0.625,0.6346,52,1,0.158380761205671,-0.0673536041168587,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_physical,fly123,Lasso,56,0,-0.0283,0.3137,0.5536,0.5962,52,1,0.0748280010682498,0,0,0,0,-1.58634276612594e-17,0,0,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_physical,fly136,Lasso,56,0.0141,-0.0362,0.3896,0.5714,0.5769,52,1,0.0887267587154427,0,0,0,0,-0.0203255226243961,0,0,,,,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_freight,m1m2,Lasso,56,0,-0.0756,0.3548,0.6071,0.6346,52,1,0.102044244227848,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_freight,m2m3,Lasso,56,0.0032,-0.02,0.2488,0.6607,0.6731,52,1,0.0278994305622454,0,0,0,,0,0,,0,0.00751849613829398,0,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_freight,m1m6,Lasso,56,0,-0.0511,0.9807,0.625,0.6346,52,1,0.164764526008274,-5.70053992851468e-17,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_freight,fly123,Lasso,56,0,-0.1213,0.3137,0.5536,0.5962,52,1,0.0748280010682498,0,0,0,,-1.58634276612594e-17,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier2_freight,fly136,Lasso,56,0,-0.0513,0.3924,0.5714,0.5769,52,1,0.093756448766618,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Deep-Backwardation,tier3_full,m1m2,Lasso,56,0,-0.0503,0.3548,0.6071,0.6346,52,1,0.102044244227848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCO,Deep-Backwardation,tier3_full,m2m3,Lasso,56,0,-0.0212,0.2492,0.6607,0.6731,52,1,0.0272162431595981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCO,Deep-Backwardation,tier3_full,m1m6,Lasso,56,0,-0.0494,0.9807,0.625,0.6346,52,1,0.164764526008274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14986084359153e-16,0,0,0,0,0
LCO,Deep-Backwardation,tier3_full,fly123,Lasso,56,0,-0.0401,0.3137,0.5536,0.5962,52,1,0.0748280010682498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20682082376235e-17,0,0,0,0,0,0,0,0,0
LCO,Deep-Backwardation,tier3_full,fly136,Lasso,56,0,-0.1436,0.3924,0.5714,0.5769,52,1,0.093756448766618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCO,Easing-Backwardation,tier1_baseline,m1m2,OLS,50,0.0295,0.0093,0.4225,0.44,0.4565,46,,0.0257612937177473,-0.0577517621921534,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier1_baseline,m2m3,OLS,50,0.0196,-8e-04,0.1805,0.66,0.6739,46,,0.0448353695705963,-0.0200199028920476,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier1_baseline,m1m6,OLS,50,0.0287,0.0084,0.822,0.6,0.6087,46,,0.118549025170124,-0.110698313027986,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier1_baseline,fly123,OLS,50,0.0196,-8e-04,0.3401,0.44,0.4565,46,,-0.019074075852849,-0.0377318593001057,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier1_baseline,fly136,OLS,50,0.0215,0.0011,0.3858,0.46,0.4565,46,,0.0226443014065636,-0.0448450171404156,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_physical,m1m2,Lasso,50,0,-0.0329,0.4288,0.54,0.5435,46,1,0.0169560985086383,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_physical,m2m3,Lasso,50,0,-0.1308,0.1823,0.64,0.6522,46,1,0.0417830098444054,-7.93575761811733e-18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_physical,m1m6,Lasso,50,0.0402,-0.0582,0.8171,0.48,0.5,46,1,0.126416575399621,-0.0886285738843214,0,0,0,-0.104369669315185,0,0,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_physical,fly123,Lasso,50,0.0474,-0.0156,0.3353,0.6,0.6304,46,1,-0.0152512266787348,-0.0192731004549155,0,0,0,-0.0616714598632505,0,0,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_physical,fly136,Lasso,50,0.0403,0.0062,0.3821,0.56,0.5652,46,1,0.023573209178081,-0.0149800956517755,0,0,0,-0.050940478263301,0,0,,,,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_freight,m1m2,Lasso,50,0.0423,-0.0233,0.4197,0.48,0.4783,46,1,0.0248826218092298,-0.0192687030450087,0,0,,-0.0463540010145461,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_freight,m2m3,Lasso,50,0,-0.0417,0.1823,0.64,0.6522,46,1,0.0417830098444054,-7.93575761811733e-18,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_freight,m1m6,Lasso,50,0,-0.0396,0.834,0.58,0.587,46,1,0.101671267357516,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_freight,fly123,Lasso,50,0.007,-0.0288,0.3423,0.52,0.5435,46,1,-0.0240798330310094,0,0,0,,-0.00694170722525284,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier2_freight,fly136,Lasso,50,0,-0.0485,0.39,0.62,0.6304,46,1,0.0158069493485714,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
LCO,Easing-Backwardation,tier3_full,m1m2,Lasso,50,0.0412,-0.0037,0.4199,0.62,0.6087,46,1,0.00843097389705234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409326858457295,0,-0.0219665500305976,0,0,0,0
LCO,Easing-Backwardation,tier3_full,m2m3,Lasso,50,0.0411,-0.0108,0.1785,0.64,0.6522,46,1,0.0266983284127756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396965300832362,0,0,0,0,0,0
LCO,Easing-Backwardation,tier3_full,m1m6,Lasso,50,0.1065,0.0013,0.7884,0.62,0.6087,46,1,0.0158633019577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215848309118011,0,0,0,0,0.295956418754294,0,-0.0450687553778377,0,0,0,0
LCO,Easing-Backwardation,tier3_full,fly123,Lasso,50,0.0998,-0.0037,0.3259,0.5,0.5,46,1,-0.00169338981792627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180486133231484,0,-0.0784658652729114,-0.0349837072151752,0,0,0
LCO,Easing-Backwardation,tier3_full,fly136,Lasso,50,0.1238,0.0107,0.3651,0.58,0.5652,46,1,0.00289877271330305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104348475964396,0,-0.072439321800066,-0.0255318827381106,0,0,0
LCO,Stable-Elevated,tier1_baseline,m1m2,OLS,35,0.2069,0.1828,0.3158,0.6857,0.6897,29,,0.155898690564483,-0.144000789044458,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier1_baseline,m2m3,OLS,35,0.0128,-0.0171,0.1495,0.7143,0.6897,29,,0.0522948165042091,-0.0152211747140687,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier1_baseline,m1m6,OLS,35,0.078,0.0501,0.5424,0.6857,0.6552,29,,0.29685846650965,-0.140895361223394,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier1_baseline,fly123,OLS,35,0.1532,0.1275,0.3392,0.4857,0.5172,29,,0.103603874060274,-0.12877961433039,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier1_baseline,fly136,OLS,35,0.2116,0.1877,0.3838,0.5429,0.5172,29,,0.119528547627735,-0.17754856629366,,,,,,,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_physical,m1m2,Ridge,35,0.2994,0.1909,0.2968,0.6857,0.6897,29,0,0.0923982636189596,-0.219030979128003,0,0,0,0.180074865166308,0,0,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_physical,m2m3,Ridge,35,2e-04,-0.03,0.1505,0.7143,0.6897,29,0,0.0502743632836949,-0.000133080915173219,0,0,0,-2.85497755024649e-05,0,0,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_physical,m1m6,Ridge,35,0.0561,-0.1474,0.5488,0.6857,0.6552,29,0,0.28159515829197,-0.0647018624267167,0,0,0,0.0122354984196991,0,0,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_physical,fly123,Ridge,35,0.0816,-0.0233,0.3532,0.5429,0.5862,29,0,0.0928018722540559,-0.0406498083190752,0,0,0,-0.00261201101259386,0,0,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_physical,fly136,Ridge,35,0.2975,-0.008,0.3623,0.5143,0.4828,29,0,0.0451880237808519,-0.264774063235261,0,0,0,0.210613280154328,0,0,,,,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_freight,m1m2,Ridge,35,0.2569,0.0949,0.3057,0.7143,0.7241,29,0,0.127653476140301,-0.104201094496523,0,0,,0.0302509322236547,0,,0.00726751212184632,0.0328645748702576,0.00886262886103133,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_freight,m2m3,Ridge,35,0.0011,-0.0471,0.1504,0.7143,0.6897,29,0,0.0501819374012551,-8.46008523987331e-05,0,0,,-1.87672332764086e-05,0,,7.74119640511107e-05,0.000105959276932041,0.000100361010291743,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_freight,m1m6,Ridge,35,0.2292,0.0052,0.4959,0.7429,0.7241,29,0,0.231805663323143,-0.169117093540046,0,0,,0.0911020987241513,0,,0.0222004019232356,0.0815091321522455,0.0330893231491571,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_freight,fly123,Ridge,35,0.0668,-0.0978,0.356,0.5429,0.5862,29,0,0.0894342793425435,-0.027148919682732,0,0,,-0.00548272566641599,0,,0.00201059903663408,0.00697106748614224,0.00273139269390855,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier2_freight,fly136,Ridge,35,0.1592,-0.0226,0.3964,0.5429,0.5172,29,0,0.102489062055194,-0.0836861301739635,0,0,,0.0068264980374232,0,,3.04662350464755e-05,0.0138230823316218,-0.000686997057294885,,,,,,,,,,,,,,,
LCO,Stable-Elevated,tier3_full,m1m2,Ridge,35,0.2202,0.0897,0.3132,0.6571,0.6552,29,0,0.120067584902995,-0.0243632389780186,0,0,0,0.00600149151283853,0,0,0.00352933329895949,0.0109056350744262,0.00489719853461752,0,0,0,0.00457820058827808,0,0.0125864079947972,-0.000748166654637444,0,0.0322018270352658,-0.0336492798249445,0.0135752733335602,-0.0170972670431235,-0.00120839865948515,0.0106590337606556,0.0304094826016464
LCO,Stable-Elevated,tier3_full,m2m3,Ridge,35,0.0025,-0.1269,0.1503,0.7143,0.6897,29,0,0.050257148288157,-5.88441937028386e-05,0,0,0,-1.24160395362877e-05,0,0,5.45548771383946e-05,7.46330903088687e-05,7.0741033234846e-05,0,0,0,9.0299538690383e-05,0,2.41933286733644e-05,-1.22795080810949e-05,0,0.000103175694085588,-0.000132404807956382,-0.000240676239262817,-5.68065174330767e-06,-2.56102798631557e-05,6.50819499789932e-05,0.000187725420960103
LCO,Stable-Elevated,tier3_full,m1m6,Ridge,35,0.1753,0.0647,0.513,0.6857,0.6552,29,0,0.271123096646308,-0.0219590577545035,0,0,0,0.00479313296439556,0,0,0.0101167988477774,0.0193188057240761,0.0143084770868943,0,0,0,0.0169461245311571,0,0.00849645168853023,-0.00279422590485662,0,0.0286820944360186,-0.0288540119405583,-0.0391762926207444,-0.00829889693447466,0.00302601263467171,0.0159579170650929,0.0418061220809354
LCO,Stable-Elevated,tier3_full,fly123,Ridge,35,0.0597,-0.1183,0.3574,0.5429,0.5862,29,0,0.081228234437361,-0.0068872435410219,0,0,0,-0.00159503971510113,0,0,0.000695809724074345,0.00201406339822047,0.000933780154519566,0,0,0,0.000693777629748574,0,0.00346244844243583,0.000442977629672431,0,0.0102957015897803,-0.00976886917697808,0.0050734669375057,-0.0055718125826983,-0.00272583090149173,0.00278899583071264,0.00811024340594524
LCO,Stable-Elevated,tier3_full,fly136,Ridge,35,0.2696,0.1022,0.3694,0.6286,0.6207,29,0,0.0678622441284222,-0.0429926598058775,0,0,0,0.0244164996006851,0,0,-0.000364822207089335,0.0120314947379018,-0.00139985439768317,0,0,0,-0.00380022022305727,0,0.0241553856574051,-0.00229962943307056,0,0.0551424724680563,-0.071249593151284,0.0731379355068733,-0.0341761683719644,-0.001739490940627,0.0131631054177886,0.0434064664504734
LCO,ALL_REGIMES,tier1_baseline,m1m2,OLS,206,0.0452,0.0405,0.3379,0.5874,0.5979,189,,0.0789170378218045,-0.0648320936919096,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier1_baseline,m2m3,OLS,206,0.0131,0.0083,0.1789,0.6408,0.6455,189,,0.0320419681494174,-0.0182147319340095,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier1_baseline,m1m6,OLS,206,0.0239,0.0191,0.7396,0.6068,0.6085,189,,0.155170066590178,-0.1021324666287,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier1_baseline,fly123,OLS,206,0.0299,0.0251,0.301,0.5388,0.5608,189,,0.0468750696723871,-0.0466173617579001,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier1_baseline,fly136,OLS,206,0.0407,0.036,0.3522,0.568,0.5714,189,,0.0667479453522661,-0.0639611846231385,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_physical,m1m2,OLS,206,,,,,,189,,0.0788899714218423,-0.0643250125488668,,,,-0.00124010810181844,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_physical,m2m3,OLS,206,,,,,,189,,0.0320363287192722,-0.0181090788479644,,,,-0.000258383199186666,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_physical,m1m6,OLS,206,,,,,,189,,0.154997495029812,-0.098899388561091,,,,-0.00790675488619902,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_physical,fly123,OLS,206,,,,,,189,,0.0468536427025701,-0.0462159337009024,,,,-0.000981724902631768,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_physical,fly136,OLS,206,,,,,,189,,0.066855105252417,-0.0659687942325714,,,,0.00490977228418881,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_freight,m1m2,OLS,206,,,,,,189,,0.0811124194781542,-0.0659951845491196,,,,0.000643653466669807,,,0.000545239231122608,0.0430692796512769,0.00153240545024177,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_freight,m2m3,OLS,206,,,,,,189,,0.0345901258364367,-0.021221555718244,,,,0.00289630970915881,,,0.0171340171466653,0.0314762985288831,-0.0168150460493014,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_freight,m1m6,OLS,206,,,,,,189,,0.164232784554023,-0.108862728853632,,,,0.00254540009967137,,,0.0529120694024631,0.127493311167946,-0.0400421226236107,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_freight,fly123,OLS,206,,,,,,189,,0.0465222936417174,-0.0447736288308756,,,,-0.002252656242489,,,-0.0165887779155427,0.0115929811223938,0.0183474514995432,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier2_freight,fly136,OLS,206,,,,,,189,,0.0671723060751591,-0.0655707516810953,,,,0.00453452625198587,,,-0.0175535566468874,0.0215978451923735,0.00947684142549138,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,tier3_full,m1m2,Lasso,206,0.0333,-0.0115,0.34,0.5777,0.5873,189,1,0.05932635626696,-0.00308348333240289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480416042096579,0,0,0,0,0.00134847510938914,0
LCO,ALL_REGIMES,tier3_full,m2m3,Lasso,206,0.0618,0.0165,0.1744,0.6117,0.6085,189,1,0.0615419552076063,-0.000398801969005039,0,0,0,0,0,0,0.000626016773511144,0.0189307446302573,0,0,0,0,0,0,0,-0.00219903548871308,0,0.0134273349084976,-0.0305143717152738,-0.0379503081965017,-0.000115884522725647,0,0.00755207962132438,0.00333045710957479
LCO,ALL_REGIMES,tier3_full,m1m6,Lasso,206,0.0349,-0.017,0.7354,0.6117,0.6138,189,1,0.120737849563309,0,0,0,0,0,0,0,0,0.0139215423210606,0,0,0,0,0.00152138280368653,0,0,0,0,0.104862394887865,0,-0.0207593781171173,0,0,0.0176154644572138,0
LCO,ALL_REGIMES,tier3_full,fly123,Lasso,206,0.0638,0.0035,0.2957,0.5485,0.5608,189,1,0.0197882300185135,-0.00461724180525016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256446072869627,0,0,0.0711217833752187,0,0,-0.0211633659808558,0,0.00874495065347378,0
LCO,ALL_REGIMES,tier3_full,fly136,Lasso,206,0.0763,-0.0051,0.3456,0.5631,0.5661,189,1,0.0338054858476857,-0.00639325844520082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245461279251376,0,0,0.086369772703412,0,0,-0.0182436338505694,0,0.0188299861328868,0
HO,Warm-Up,tier1_baseline,m1m2,OLS,51,0.0293,0.0095,1.0425,0.5098,0.5,48,,-0.240113362063778,-0.185825359818251,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier1_baseline,m2m3,OLS,51,0.0599,0.0407,0.8563,0.4314,0.4375,48,,0.194408530335649,0.221893130196672,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier1_baseline,m1m6,OLS,51,0.0349,0.0152,2.1375,0.451,0.4583,48,,-0.606069685215012,-0.417242157044614,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier1_baseline,fly123,OLS,51,0.0729,0.054,1.416,0.5294,0.5,48,,-0.434521892399427,-0.407718490014923,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier1_baseline,fly136,OLS,51,0.0809,0.0622,1.6064,0.5882,0.6042,48,,0.514660021758754,0.489377697801456,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_physical,m1m2,Lasso,51,0.0125,-0.1428,1.0515,0.5294,0.5208,48,1,-0.171517277250719,-0.0452552897861006,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_physical,m2m3,Lasso,51,0,-0.0611,0.8831,0.5098,0.5208,48,1,0.0861280124777229,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_physical,m1m6,Lasso,51,0,-0.0294,2.1758,0.4314,0.4375,48,1,-0.402461773618538,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_physical,fly123,Lasso,51,0,-0.0528,1.4706,0.6078,0.5833,48,1,-0.235561387403452,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_physical,fly136,Lasso,51,0,-0.104,1.6756,0.5098,0.5208,48,1,0.275851048722526,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_freight,m1m2,Lasso,51,0,-0.0255,1.0581,0.5294,0.5208,48,1,-0.149433374925729,-1.20601615256174e-16,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_freight,m2m3,Lasso,51,0,-0.0596,0.8831,0.5098,0.5208,48,1,0.0861280124777229,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_freight,m1m6,Lasso,51,0.0235,-0.0359,2.1502,0.4314,0.4375,48,1,-0.489557752364262,-0.178480854485652,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_freight,fly123,Lasso,51,0,-0.0318,1.4706,0.6078,0.5833,48,1,-0.235561387403452,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
HO,Warm-Up,tier2_freight,fly136,Lasso,51,0,-0.1091,1.6756,0.5098,0.5208,48,1,0.275851048722526,0,0,0,,0,0,,0,0,0,,,,,,,,,,,,,,,
HO,Warm-Up,tier3_full,m1m2,Lasso,51,0,-0.0426,1.0581,0.5294,0.5208,48,1,-0.149433374925729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,tier3_full,m2m3,Lasso,51,0,-0.0291,0.8831,0.5098,0.5208,48,1,0.0861280124777229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,tier3_full,m1m6,Lasso,51,0.1148,-0.0037,2.0471,0.3922,0.3958,48,1,-0.105819161964931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.699348930963847,-0.187522642539639,0,-0.204653229524823,0
HO,Warm-Up,tier3_full,fly123,Lasso,51,0,-0.0933,1.4706,0.6078,0.5833,48,1,-0.235561387403452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,tier3_full,fly136,Lasso,51,0,-0.0346,1.6756,0.5098,0.5208,48,1,0.275851048722526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10563171224444e-16
HO,Deep-Backwardation,tier2_physical,m1m2,Ridge,17,1e-04,-0.1239,7.3748,0.5294,0.5333,15,0,1.27013898509852,-0.00217952238036998,0,0,0,0.00783211051125061,0,0,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_physical,m2m3,Ridge,17,0.0695,-0.0973,1.61,0.5882,0.6,15,0,0.257304291400774,-0.146192787379426,0,0,0,0.282774378375271,0,0,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_physical,m1m6,Ridge,17,1e-04,-0.1581,8.7434,0.6471,0.6667,15,0,1.35822091734262,-0.00954238000177219,0,0,0,0.00512658398168879,0,0,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_physical,fly123,Ridge,17,1e-04,-0.2032,6.9926,0.5294,0.5333,15,0,0.976910186371756,0.00110818893793001,0,0,0,-0.00739465945095057,0,0,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_physical,fly136,Ridge,17,3e-04,-0.1387,7.6807,0.5294,0.5333,15,0,1.76299298831721,0.00169985295792354,0,0,0,0.00831379586621676,0,0,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_freight,m1m2,Ridge,17,3e-04,-0.1521,7.3741,0.5294,0.5333,15,0,1.27481832848301,-0.000556323803251975,0,0,,0.00255080559067073,0,,-0.00248850616733628,0.00276591026567545,-0.0053635819710361,,,,,,,,,,,,,,,
HO,Deep-Backwardation,tier2_freight,m2m3,Ridge,17,0.0272,-0.1177,1.6462,0.6471,0.6667,15,0,0.309360728964321,-0.0051152408382556,0,0,,0.0344818330694772,0,,-0.0200810008815394,-0.087731025727893,-0.00256160772184726,,,,,,,,,,,,,,,
