date,M1M2,bp_regime,kf_z,kf_regime,ms_state,ms_regime,ms_prob_back,arima_z,arima_regime,n_models_back,consensus_regime
2022-03-20,1.78102564102565,backwardation,-0.354378670258289,flat,2,backwardation,0.999999785828787,-0.302337582181996,flat,2,transitional
2022-03-21,1.71761904761904,backwardation,-0.420442935585692,flat,2,backwardation,0.999999374985291,-0.384484115517896,flat,2,transitional
2022-03-22,2.04166666666666,backwardation,0.0627968001465642,flat,2,backwardation,0.999999998587234,-0.0389608425523575,flat,2,transitional
2022-03-23,2.92567307692308,backwardation,1.34413461494199,flat,2,backwardation,0.999999999999999,0.911172416989991,flat,2,transitional
2022-03-24,2.87333333333334,backwardation,1.30032580085711,flat,2,backwardation,0.999999999999999,0.819020355852894,flat,2,transitional
2022-03-25,2.85999999999999,backwardation,1.32057449461407,flat,2,backwardation,0.999999999999999,0.773682649803219,flat,2,transitional
2022-03-26,2.34625000000001,backwardation,0.636712998767635,flat,2,backwardation,0.999999999998856,0.188176948305539,flat,2,transitional
2022-03-27,2.34625000000001,backwardation,0.689066220395018,flat,2,backwardation,0.999999999998856,0.176689203285373,flat,2,transitional
2022-03-28,2.32406593406594,backwardation,0.714659747256103,flat,2,backwardation,0.99999999999799,0.145641955193403,flat,2,transitional
2022-03-29,2.19928571428572,backwardation,0.599304938045592,flat,2,backwardation,0.99999999995804,0.00124206213466244,flat,2,transitional
2022-03-30,2.19916666666667,backwardation,0.666072453093063,flat,2,backwardation,0.999999999957905,-0.0165059525074726,flat,2,transitional
2022-03-31,1.79933333333334,backwardation,0.168566278189404,flat,2,backwardation,0.999999755540561,-0.474548460683185,flat,2,transitional
2022-04-01,1.36500000000001,backwardation,-0.376749350405061,flat,2,backwardation,0.999664939961104,-0.973778182208392,flat,2,transitional
2022-04-02,1.265,backwardation,-0.448826295368763,flat,2,backwardation,0.997994124569708,-1.08599447812482,flat,2,transitional
2022-04-03,1.265,backwardation,-0.382139816829813,flat,2,backwardation,0.994606808810458,-1.05649979863743,flat,2,transitional
2022-04-04,1.49166666666666,backwardation,0.00425064427598093,flat,2,backwardation,0.986679303761693,-0.795173437417068,flat,2,transitional
2022-04-05,1.25666666666666,backwardation,-0.2669926020411,flat,2,backwardation,0.714972678895908,-1.03053195023802,flat,2,transitional
2022-04-06,0.887222222222221,backwardation,-0.732004325367012,flat,1,flat,0.109802135913625,-1.38768930642782,flat,1,transitional
2022-04-07,0.714166666666671,backwardation,-0.923292925383274,flat,1,flat,0.0105254799504835,-1.51064786456586,contango,1,transitional
2022-04-08,0.476666666666645,backwardation,-1.21377783743116,flat,1,flat,0.00102731831328273,-1.68501565772373,contango,1,transitional
2022-04-09,0.581666666666663,backwardation,-1.02564562657371,flat,1,flat,0.000141958927517578,-1.53201190339477,contango,1,transitional
2022-04-10,0.581666666666663,backwardation,-0.99465045186006,flat,1,flat,6.94655756887353e-05,-1.52019610350322,contango,1,transitional
2022-04-11,0.338333333333338,backwardation,-1.31735385835425,flat,1,flat,9.44329653615907e-05,-1.70673256001737,contango,1,transitional
2022-04-12,0.459333333333333,backwardation,-1.12995181146793,flat,1,flat,7.04063273231279e-05,-1.59251309072741,contango,1,transitional
2022-04-13,0.491785714285697,backwardation,-1.07602734967906,flat,1,flat,6.51281233019904e-05,-1.5087774882501,contango,1,transitional
2022-04-14,0.500476190476192,backwardation,-1.06269238859136,flat,1,flat,7.07401823924913e-05,-1.43766139455858,flat,1,transitional
2022-04-15,0.919886363636351,backwardation,-0.47070155864935,flat,1,flat,0.000147579653331276,-1.01965841623473,flat,1,transitional
2022-04-17,0.919886363636351,backwardation,-0.478999300878567,flat,1,flat,0.000147226848684796,-0.997383053363563,flat,1,transitional
2022-04-18,0.563333333333333,backwardation,-0.998055969470704,flat,1,flat,6.86119857319127e-05,-1.27020203314941,flat,1,transitional
2022-04-19,0.401428571428568,backwardation,-1.24560651866047,flat,1,flat,7.82885796777596e-05,-1.35540993476211,flat,1,transitional
2022-04-20,0.458000000000013,backwardation,-1.18893919584087,flat,1,flat,7.59498504743699e-05,-1.26004391876555,flat,1,transitional
2022-04-21,0.816666666666663,backwardation,-0.708424125687857,flat,1,flat,0.000138136682545949,-0.894178691353291,flat,1,transitional
2022-04-22,1.02,backwardation,-0.453007946151759,flat,1,flat,0.000473175290590275,-0.673460147927347,flat,1,transitional
2022-04-23,0.536086956521743,backwardation,-1.17903187504601,flat,1,flat,0.000917258971578031,-1.0844865279127,flat,1,transitional
2022-04-24,0.536086956521743,backwardation,-1.22185061107733,flat,1,flat,0.00795445046836734,-1.05609649744713,flat,1,transitional
2022-04-25,0.840999999999994,backwardation,-0.836547432011721,flat,1,flat,0.0894741462799565,-0.736759812995794,flat,1,transitional
2022-04-26,1.25085714285716,backwardation,-0.305971792284616,flat,2,backwardation,0.688322307620471,-0.262340360442244,flat,2,transitional
2022-04-27,1.40000000000002,backwardation,-0.1483425609182,flat,2,backwardation,0.972750374011674,-0.0497212730592043,flat,2,transitional
2022-04-28,1.925,backwardation,0.543957882444423,flat,2,backwardation,0.999999278945914,0.63170720210371,flat,2,transitional
2022-04-29,1.75666666666666,backwardation,0.251360435337257,flat,2,backwardation,0.999999674505981,0.480072380552122,flat,2,transitional
2022-04-30,2.13,backwardation,0.731723313664804,flat,2,backwardation,0.999999999794161,1.04067587214111,flat,2,transitional
2022-05-01,2.13,backwardation,0.684113980592307,flat,2,backwardation,0.999999999794155,1.02070044171305,flat,2,transitional
2022-05-02,1.75466666666667,backwardation,0.105427010711847,flat,2,backwardation,0.999999657926729,0.506171346545348,flat,2,transitional
2022-05-03,1.53499999999998,backwardation,-0.250948456987026,flat,2,backwardation,0.999990052268199,0.206851831455914,flat,2,transitional
2022-05-04,1.60833333333333,backwardation,-0.191251704562356,flat,2,backwardation,0.999996415251023,0.305109994692374,flat,2,transitional
2022-05-05,1.52499999999999,backwardation,-0.355744642473718,flat,2,backwardation,0.999988384322474,0.194972601720174,flat,2,transitional
2022-05-06,1.52833333333331,backwardation,-0.398725180393123,flat,2,backwardation,0.999988957596029,,,2,transitional
2022-05-07,2.01625000000001,backwardation,0.246274654910953,flat,2,backwardation,0.999999997549413,,,2,transitional
2022-05-08,2.01625000000001,backwardation,0.197710527380687,flat,2,backwardation,0.99999999710515,,,2,transitional
2022-05-09,1.35066666666667,backwardation,-0.797741385059501,flat,2,backwardation,0.999881308691322,,,2,transitional
2022-05-10,1.33066666666666,backwardation,-0.87881707919726,flat,2,backwardation,0.999857049698562,,,2,transitional
2022-05-11,1.69,backwardation,-0.425915118249106,flat,2,backwardation,0.999998780528136,,,2,transitional
2022-05-12,1.72083333333335,backwardation,-0.444574413892635,flat,2,backwardation,0.999999406119931,,,2,transitional
2022-05-13,1.84208333333332,backwardation,-0.338756040073382,flat,2,backwardation,0.999999927849501,,,2,transitional
2022-05-14,2.13916666666667,backwardation,0.0139776438474477,flat,2,backwardation,0.99999999983261,,,2,transitional
2022-05-15,2.13916666666667,backwardation,-0.0563437208299983,flat,2,backwardation,0.99999999983263,,,2,transitional
2022-05-16,2.26500000000002,backwardation,0.0519156793136942,flat,2,backwardation,0.999999999991291,,,2,transitional
2022-05-17,2.79374999999999,backwardation,0.734818537607572,flat,2,backwardation,1,,,2,transitional
2022-05-18,2.3475,backwardation,0.0376900698550463,flat,2,backwardation,0.999999999998893,,,2,transitional
2022-05-19,2.40000000000001,backwardation,0.0515047531484603,flat,2,backwardation,0.999999999999716,,,2,transitional
2022-05-20,2.90375,backwardation,0.708744405257865,flat,2,backwardation,1,,,2,transitional
2022-05-22,4.24857142857142,backwardation,2.57185044073332,backwardation,2,backwardation,1,,,3,backwardation
2022-05-23,2.75999999999999,backwardation,0.42160951492469,flat,2,backwardation,1,,,2,transitional
2022-05-24,2.58833333333332,backwardation,0.151018235285672,flat,2,backwardation,0.999999999999998,,,2,transitional
2022-05-25,2.64833333333333,backwardation,0.211726163301144,flat,2,backwardation,1,,,2,transitional
2022-05-26,2.81999999999999,backwardation,0.433256922886673,flat,2,backwardation,1,,,2,transitional
2022-05-27,2.86628571428571,backwardation,0.479652338669229,flat,2,backwardation,1,,,2,transitional
2022-05-28,2.81399999999999,backwardation,0.389489231025782,flat,2,backwardation,1,,,2,transitional
2022-05-29,2.81399999999999,backwardation,0.37695605500476,flat,2,backwardation,1,,,2,transitional
2022-05-30,2.88500000000001,backwardation,0.46861867702363,flat,2,backwardation,1,,,2,transitional
2022-05-31,2.76428571428571,backwardation,0.29088063346228,flat,2,backwardation,1,,,2,transitional
2022-06-01,2.59899999999999,backwardation,0.05191131818287,flat,2,backwardation,0.999999999999998,,,2,transitional
2022-06-02,2.58833333333334,backwardation,0.0336054148113003,flat,2,backwardation,0.999999999999998,,,2,transitional
2022-06-03,2.66083333333332,backwardation,0.134030855076383,flat,2,backwardation,1,,,2,transitional
2022-06-04,2.69884615384615,backwardation,0.186332753585366,flat,2,backwardation,1,,,2,transitional
2022-06-05,2.69884615384615,backwardation,0.185851506855225,flat,2,backwardation,1,,,2,transitional
2022-06-06,2.43611111111109,backwardation,-0.187570369782482,flat,2,backwardation,0.999999999999891,,,2,transitional
2022-06-07,2.31333333333333,backwardation,-0.36295900821669,flat,2,backwardation,0.999999999997367,,,2,transitional
2022-06-08,2.34035714285714,backwardation,-0.327540546717411,flat,2,backwardation,0.999999999998671,,,2,transitional
2022-06-09,2.37133333333334,backwardation,-0.288818729544413,flat,2,backwardation,0.9999999999994,,,2,transitional
2022-06-10,2.56833333333333,backwardation,-0.01563393439538,flat,2,backwardation,0.999999999999996,,,2,transitional
2022-06-11,2.90333333333335,backwardation,0.454028261452571,flat,2,backwardation,1,,,2,transitional
2022-06-12,2.90333333333335,backwardation,0.449695498580626,flat,2,backwardation,1,,,2,transitional
2022-06-13,2.66444444444444,backwardation,0.108302328022711,flat,2,backwardation,1,,,2,transitional
2022-06-14,2.5438888888889,backwardation,-0.0637182098124326,flat,2,backwardation,0.999999999999994,,,2,transitional
2022-06-15,2.346,backwardation,-0.346389022808999,flat,2,backwardation,0.999999999998849,,,2,transitional
2022-06-16,2.35333333333334,backwardation,-0.339487225461573,flat,2,backwardation,0.99999999999899,,,2,transitional
2022-06-17,1.44,backwardation,-1.64698672757008,contango,2,backwardation,0.999965693402865,,,2,transitional
2022-06-18,2.73999999999998,backwardation,0.183981134998755,flat,2,backwardation,1,0.56784848676593,flat,2,transitional
2022-06-19,2.73999999999998,backwardation,0.16472859520362,flat,2,backwardation,1,0.532418625314344,flat,2,transitional
2022-06-20,2.32272727272726,backwardation,-0.44739517149691,flat,2,backwardation,0.9999999999962,-0.297233126160103,flat,2,transitional
2022-06-21,1.19041666666665,backwardation,-2.08250770360476,contango,2,backwardation,0.999517212106746,-2.33687532483537,contango,2,transitional
2022-06-22,2.20400000000001,backwardation,-0.681941012098324,flat,2,backwardation,0.999999999931318,-0.525856832141993,flat,2,transitional
2022-06-23,2.70933333333333,backwardation,-0.0130034967741658,flat,2,backwardation,0.999999999999999,0.419080681203428,flat,2,transitional
2022-06-24,3.20397058823528,backwardation,0.640539476537016,flat,2,backwardation,0.999999999999999,1.38565264019822,flat,2,transitional
2022-06-25,3.035,backwardation,0.356719657740375,flat,2,backwardation,0.999999999999999,0.992762993352739,flat,2,transitional
2022-06-26,3.035,backwardation,0.318179647495775,flat,2,backwardation,0.999999999999999,0.951803160741409,flat,2,transitional
2022-06-27,3.203,backwardation,0.52341937044764,flat,2,backwardation,0.999999999999999,1.25648870949137,flat,2,transitional
2022-06-28,2.88967032967032,backwardation,0.0510276512279767,flat,2,backwardation,0.999999999999999,0.543019551222449,flat,2,transitional
2022-06-29,2.77785714285713,backwardation,-0.133437064483184,flat,2,backwardation,0.999999999999999,0.273370448778387,flat,2,transitional
2022-06-30,2.61619047619048,backwardation,-0.391276700914944,flat,2,backwardation,0.999999999999998,-0.0752336717976015,flat,2,transitional
2022-07-01,3.03233333333334,backwardation,0.166767972529511,flat,2,backwardation,0.999999999999999,0.809083607870035,flat,2,transitional
2022-07-02,3.16833333333334,backwardation,0.328793742827179,flat,2,backwardation,0.999999999999999,1.05977416371114,flat,2,transitional
2022-07-03,3.16833333333334,backwardation,0.303083362601514,flat,2,backwardation,0.999999999999999,1.0354705392232,flat,2,transitional
2022-07-04,3.52200000000001,backwardation,0.786609573902065,flat,2,backwardation,0.999999999999999,2.04866369353313,backwardation,3,backwardation
2022-07-05,2.90749999999998,backwardation,-0.0956719482427468,flat,2,backwardation,0.999999999999999,0.555406489531472,flat,2,transitional
2022-07-06,3.61571428571429,backwardation,0.904668164579664,flat,2,backwardation,0.999999999999999,2.08319847754383,backwardation,3,backwardation
2022-07-07,3.44733333333335,backwardation,0.671732152396404,flat,2,backwardation,0.999999999999999,1.60500897998707,backwardation,3,backwardation
2022-07-08,3.20699999999999,backwardation,0.347823827478057,flat,2,backwardation,0.999999999999999,1.0420386857793,flat,2,transitional
2022-07-09,3.23999999999998,backwardation,0.419466460152407,flat,2,backwardation,0.999999999999999,1.0804343545652,flat,2,transitional
2022-07-10,3.23999999999998,backwardation,0.451821952676406,flat,2,backwardation,0.999999999999999,1.04531174336752,flat,2,transitional
2022-07-11,2.88799999999999,backwardation,-0.00895351665169035,flat,2,backwardation,0.999999999999999,0.295509116489214,flat,2,transitional
2022-07-12,2.54033333333334,backwardation,-0.463723417054204,flat,2,backwardation,0.999999999999993,-0.423154535334456,flat,2,transitional
2022-07-13,2.47571428571429,backwardation,-0.52478508378227,flat,2,backwardation,0.999999999999962,-0.543670452090175,flat,2,transitional
2022-07-14,2.87333333333334,backwardation,0.0606754056812908,flat,2,backwardation,0.999999999999999,0.280795987238816,flat,2,transitional
2022-07-15,3.06999999999999,backwardation,0.361341625555501,flat,2,backwardation,0.999999999999999,0.668798513174089,flat,2,transitional
2022-07-16,3.01000000000001,backwardation,0.305683207739595,flat,2,backwardation,0.999999999999999,0.524317351478241,flat,2,transitional
2022-07-17,3.01000000000001,backwardation,0.343799328678956,flat,2,backwardation,0.999999999999999,0.507674379534855,flat,2,transitional
2022-07-18,3.21700000000001,backwardation,0.686352397021694,flat,2,backwardation,0.999999999999999,0.905407708469325,flat,2,transitional
2022-07-19,3.36533333333331,backwardation,0.964680213531388,flat,2,backwardation,0.999999999999999,1.15511502167242,flat,2,transitional
2022-07-20,3.22435294117645,backwardation,0.857900178163994,flat,2,backwardation,0.999999999999999,0.826747266982706,flat,2,transitional
2022-07-21,2.66,backwardation,0.171702700096124,flat,2,backwardation,0.999999999999998,-0.35033503954825,flat,2,transitional
2022-07-22,2.27738095238097,backwardation,-0.250793340999823,flat,2,backwardation,0.999999999993568,-1.13384083120197,flat,2,transitional
2022-07-23,2.27,backwardation,-0.145708424328623,flat,2,backwardation,0.999999999992292,-1.12112928503719,flat,2,transitional
2022-07-24,2.27,backwardation,-0.0340758769873873,flat,2,backwardation,0.999999999992292,-1.07596984128822,flat,2,transitional
2022-07-25,2.35903846153845,backwardation,0.203311598900887,flat,2,backwardation,0.999999999999176,-0.863917480451112,flat,2,transitional
2022-07-26,2.13733333333333,backwardation,0.00441446345732444,flat,2,backwardation,0.999999999825561,-1.25749768952138,flat,2,transitional
2022-07-27,2.03876923076923,backwardation,-0.0189268897749172,flat,2,backwardation,0.999999998499463,-1.39662483960274,flat,2,transitional
2022-07-28,1.85257142857142,backwardation,-0.167661707108861,flat,2,backwardation,0.999999940526174,-1.68365676271658,contango,2,transitional
2022-07-29,1.87,backwardation,-0.030946342064158,flat,2,backwardation,0.999999956943429,-1.59021751588214,contango,2,transitional
2022-07-30,2.02499999999999,backwardation,0.300935642867405,flat,2,backwardation,0.999999997995832,-1.40068716947561,flat,2,transitional
2022-07-31,2.02499999999999,backwardation,0.419658613516497,flat,2,backwardation,0.999999964793657,-1.33875298632612,flat,2,transitional
2022-08-01,1.49785714285714,backwardation,-0.202204521502196,flat,2,backwardation,0.990344418221056,-2.13809483853272,contango,2,transitional
2022-08-02,1.21625668449197,flat,-0.478855598953843,flat,2,backwardation,0.646359138653254,,,1,transitional
2022-08-03,0.909411764705879,flat,-0.80108402839297,flat,1,flat,0.123496807899268,,,0,contango_flat
2022-08-04,0.973333333333343,flat,-0.608968750854825,flat,1,flat,0.028738385245331,,,0,contango_flat
2022-08-05,0.892500000000013,flat,-0.632407185951756,flat,1,flat,0.00476626726311415,,,0,contango_flat
2022-08-06,0.831666666666663,flat,-0.636026343752678,flat,1,flat,0.000714671430871772,,,0,contango_flat
2022-08-07,0.831666666666663,flat,-0.560844828817149,flat,1,flat,0.000181395806489224,,,0,contango_flat
2022-08-08,0.820714285714274,flat,-0.50759496504987,flat,1,flat,0.000107969526700128,,,0,contango_flat
2022-08-09,0.841363636363624,flat,-0.414600942310687,flat,1,flat,0.000102053911962556,,,0,contango_flat
2022-08-10,0.715999999999994,flat,-0.533619762292652,flat,1,flat,7.22963402159262e-05,,,0,contango_flat
2022-08-11,0.761499999999998,flat,-0.41401783792919,flat,1,flat,7.52530714394126e-05,,,0,contango_flat
2022-08-12,0.632666666666651,flat,-0.54624150186165,flat,1,flat,6.18335371249995e-05,,,0,contango_flat
2022-08-13,0.685000000000002,flat,-0.424671800428292,flat,1,flat,6.40597187831924e-05,,,0,contango_flat
2022-08-14,0.685000000000002,flat,-0.380819776746762,flat,1,flat,6.40065698383703e-05,,,0,contango_flat
2022-08-15,0.546666666666667,flat,-0.536742293986847,flat,1,flat,6.11611283551174e-05,,,0,contango_flat
2022-08-16,0.443142857142846,flat,-0.646695415153544,flat,1,flat,7.01499673455409e-05,,,0,contango_flat
2022-08-17,0.440277777777766,flat,-0.617372792452087,flat,1,flat,7.43264139514968e-05,,,0,contango_flat
2022-08-18,0.426666666666648,flat,-0.607085206135613,flat,1,flat,0.000103096039505191,,,0,contango_flat
2022-08-19,0.299999999999997,flat,-0.761338673861685,flat,1,flat,0.000360977015897652,,,0,contango_flat
2022-08-20,1.185,flat,0.521404595782575,flat,1,flat,0.0017882438333005,,,0,contango_flat
2022-08-21,1.185,flat,0.546255157337104,flat,1,flat,0.00174200159865051,,,0,contango_flat
2022-08-22,0.447999999999993,flat,-0.47583770501555,flat,1,flat,0.00023174385261099,,,0,contango_flat
2022-08-23,0.48055555555554,flat,-0.404132328481576,flat,1,flat,8.05264740964685e-05,,,0,contango_flat
2022-08-24,0.504999999999996,flat,-0.346033145439227,flat,1,flat,6.65623934325062e-05,,,0,contango_flat
2022-08-25,0.355714285714271,flat,-0.53712281407331,flat,1,flat,8.80983818323981e-05,,,0,contango_flat
2022-08-26,0.659454545454565,flat,-0.0854134610295972,flat,1,flat,6.55963622269385e-05,,,0,contango_flat
2022-08-27,0.760000000000005,flat,0.0764274007870334,flat,1,flat,7.60217819502558e-05,,,0,contango_flat
2022-08-28,0.760000000000005,flat,0.0953985064163002,flat,1,flat,7.86587655588768e-05,,,0,contango_flat
2022-08-29,0.829047619047628,flat,0.213184651675114,flat,1,flat,9.34664401081497e-05,,,0,contango_flat
2022-08-30,0.487636363636369,flat,-0.252728380352885,flat,1,flat,6.72237446730757e-05,,,0,contango_flat
2022-08-31,0.476708074534159,flat,-0.24905177584542,flat,1,flat,6.69633970989398e-05,,,0,contango_flat
2022-09-01,0.424038461538444,flat,-0.306010968272697,flat,1,flat,7.65710784389189e-05,,,0,contango_flat
2022-09-02,0.412083333333356,flat,-0.306392810394614,flat,1,flat,9.34019157289199e-05,,,0,contango_flat
2022-09-03,0.217777777777769,flat,-0.567968566750229,flat,1,flat,0.000191125125708058,,,0,contango_flat
2022-09-04,0.217777777777769,flat,-0.555393721958503,flat,1,flat,0.000200808363906035,,,0,contango_flat
2022-09-05,0.276666666666685,flat,-0.461532970365263,flat,1,flat,0.000151292572016625,,,0,contango_flat
2022-09-06,0.366285714285709,flat,-0.326121864822107,flat,1,flat,0.000105145459734707,,,0,contango_flat
2022-09-07,0.348974358974346,flat,-0.34462447915655,flat,1,flat,9.88189050739392e-05,,,0,contango_flat
2022-09-08,0.438333333333333,flat,-0.212922789571229,flat,1,flat,7.6192297518334e-05,,,0,contango_flat
2022-09-09,0.420131578947377,flat,-0.235580263601812,flat,1,flat,7.70754741506926e-05,,,0,contango_flat
2022-09-10,0.370000000000005,flat,-0.305023282878,flat,1,flat,8.82909697371077e-05,,,0,contango_flat
2022-09-11,0.370000000000005,flat,-0.304806226616917,flat,1,flat,8.89819029089664e-05,,,0,contango_flat
2022-09-12,0.387555555555565,flat,-0.281420887604478,flat,1,flat,8.34036047417366e-05,,,0,contango_flat
2022-09-13,0.436666666666682,flat,-0.214839592781308,flat,1,flat,7.2879747878803e-05,,,0,contango_flat
2022-09-14,0.458333333333329,flat,-0.188723074078642,flat,1,flat,6.88347606596202e-05,,,0,contango_flat
2022-09-15,0.468611111111116,flat,-0.180058128248104,flat,1,flat,6.95409104235573e-05,,,0,contango_flat
2022-09-16,0.35794117647059,flat,-0.344917115385937,flat,1,flat,9.30931567400656e-05,,,0,contango_flat
2022-09-17,0.325000000000003,flat,-0.401555167370722,flat,1,flat,0.000107622327364487,,,0,contango_flat
2022-09-18,0.325000000000003,flat,-0.414391998644674,flat,1,flat,0.000108149252961394,,,0,contango_flat
2022-09-19,0.344999999999999,flat,-0.402225674201181,flat,1,flat,9.67148868261494e-05,,,0,contango_flat
2022-09-20,0.538333333333341,flat,-0.146933112024756,flat,1,flat,6.38932868886523e-05,,,0,contango_flat
2022-09-21,0.528333333333322,flat,-0.182934718755012,flat,1,flat,6.18116418492418e-05,,,0,contango_flat
2022-09-22,0.450924369747909,flat,-0.317401541643449,flat,1,flat,6.85315303174337e-05,-0.47164771797046,flat,0,contango_flat
2022-09-23,0.480793650793672,flat,-0.303828109936645,flat,1,flat,6.81128487629366e-05,-0.317129589956549,flat,0,contango_flat
2022-09-24,0.825000000000003,flat,0.152532059572399,flat,1,flat,9.41548755972079e-05,1.18215067638291,flat,0,contango_flat
2022-09-25,0.825000000000003,flat,0.121343277030716,flat,1,flat,9.37105409354336e-05,1.2180163049957,flat,0,contango_flat
2022-09-26,0.543846153846161,flat,-0.307855523997174,flat,1,flat,6.435662106861e-05,0.00236735982809591,flat,0,contango_flat
2022-09-27,0.709999999999994,flat,-0.107314069195894,flat,1,flat,7.63213599309167e-05,0.775263659861863,flat,0,contango_flat
2022-09-28,0.950476190476195,flat,0.196086344210876,flat,1,flat,0.000164647589840195,1.83668287208812,backwardation,1,transitional
2022-09-29,0.830833333333331,flat,-0.00714164973280667,flat,1,flat,0.000108382464281602,1.29468813070088,flat,0,contango_flat
2022-09-30,0.790576923076912,flat,-0.0975441576641507,flat,1,flat,9.38351292309371e-05,1.12393993379982,flat,0,contango_flat
2022-10-01,0.844999999999999,flat,-0.057321115386398,flat,1,flat,0.000134487896355063,1.34285211084526,flat,0,contango_flat
2022-10-02,0.844999999999999,flat,-0.097854578601638,flat,1,flat,0.00031938423091569,1.32452690149927,flat,0,contango_flat
2022-10-03,0.937877984084878,flat,-0.01394066767883,flat,1,flat,0.00164316358412208,1.66505013922136,backwardation,1,transitional
2022-10-04,1.036,flat,0.0761231001623187,flat,1,flat,0.00771599171876602,1.98360927637643,backwardation,1,transitional
2022-10-05,0.911666666666662,flat,-0.14312688035014,flat,1,flat,0.0237035079140761,1.42252759307615,flat,0,contango_flat
2022-10-06,0.86166666666665,flat,-0.270742993482873,flat,1,flat,0.111663480758196,1.17687140206637,flat,0,contango_flat
2022-10-07,1.25763285024155,flat,0.209437350114116,flat,2,backwardation,0.70908428450162,2.53579178764481,backwardation,2,transitional
2022-10-08,1.45999999999999,flat,0.433221907662211,flat,2,backwardation,0.974771309704025,2.94165748769488,backwardation,2,transitional
2022-10-09,1.45999999999999,flat,0.40294293969557,flat,2,backwardation,0.986352445034448,2.6706240521836,backwardation,2,transitional
2022-10-10,1.24171428571428,flat,0.0895166485077808,flat,2,backwardation,0.974083569328418,1.86707517119039,backwardation,2,transitional
2022-10-11,1.36166666666666,flat,0.263732527282575,flat,2,backwardation,0.950427224689599,2.1846917129034,backwardation,2,transitional
2022-10-12,1.20994152046785,flat,0.0666600548346381,flat,2,backwardation,0.788207582843921,1.71558542049368,backwardation,2,transitional
2022-10-13,1.21357142857141,flat,0.0946794375072481,flat,2,backwardation,0.555752602411012,1.64187475075512,backwardation,2,transitional
2022-10-14,1.01142857142858,flat,-0.165310823229917,flat,1,flat,0.210580768371635,1.00306803545681,flat,0,contango_flat
2022-10-15,1.07076923076923,flat,-0.0615893974815634,flat,1,flat,0.101847014326598,1.1340568590149,flat,0,contango_flat
2022-10-16,1.07076923076923,flat,-0.0455982496958053,flat,1,flat,0.0511048075219214,1.090783940354,flat,0,contango_flat
2022-10-17,0.930000000000007,flat,-0.232454051417122,flat,1,flat,0.0275073751835508,0.662727309837222,flat,0,contango_flat
2022-10-18,0.793333333333337,flat,-0.425182728029511,flat,1,flat,0.0251282057024715,0.264366668783393,flat,0,contango_flat
2022-10-19,1.14333333333335,flat,0.0538014663262228,flat,1,flat,0.0462351357433493,1.23863763775252,flat,0,contango_flat
2022-10-20,1.33199999999999,flat,0.30563413620475,flat,1,flat,0.0716000322385214,1.70036797795461,backwardation,1,transitional
2022-10-21,1.12651515151515,flat,0.0105468585507317,flat,1,flat,0.0694278582573049,1.08757451308913,flat,0,contango_flat
2022-10-22,1.155,flat,0.0492657293632125,flat,1,flat,0.0705045720919093,1.12131847183638,flat,0,contango_flat
2022-10-23,1.155,flat,0.0497661812043269,flat,1,flat,0.0720078270382348,1.07854747358461,flat,0,contango_flat
2022-10-24,0.992500000000007,flat,-0.178831292442165,flat,1,flat,0.0739609702678897,0.609246477130499,flat,0,contango_flat
2022-10-25,1.03046153846152,flat,-0.130467268162439,flat,1,flat,0.0970274164538195,0.682934182884461,flat,0,contango_flat
2022-10-26,1.21249999999999,flat,0.116879709583382,flat,1,flat,0.165028445379958,1.15086401486874,flat,0,contango_flat
2022-10-27,1.24466666666666,flat,0.156220970972131,flat,1,flat,0.209741123218805,1.19874777199461,flat,0,contango_flat
2022-10-28,1.29295454545455,flat,0.225804407663913,flat,1,flat,0.228694685319481,1.28584071713037,flat,0,contango_flat
2022-10-29,1.25,flat,0.175585437101371,flat,1,flat,0.22132198071037,1.12242940624585,flat,0,contango_flat
2022-10-30,1.25,flat,0.194260053533896,flat,1,flat,0.193840118255668,1.08080275752571,flat,0,contango_flat
2022-10-31,1.0825,flat,-0.0173709765578829,flat,1,flat,0.130596318065156,0.570837802641597,flat,0,contango_flat
2022-11-01,1.1855625,flat,0.155693480836173,flat,1,flat,0.0992677698985874,0.838862161561119,flat,0,contango_flat
2022-11-02,1.12075757575758,flat,0.0961786962851545,flat,1,flat,0.0616024427857137,0.617420380072975,flat,0,contango_flat
2022-11-03,1.00050000000002,flat,-0.0382721680790554,flat,1,flat,0.0359168999901147,0.223525399938932,flat,0,contango_flat
2022-11-04,1.18760683760684,flat,0.263494813580025,flat,1,flat,0.0299323097910075,0.773401046163366,flat,0,contango_flat
2022-11-05,1.18444444444444,flat,0.305571889930981,flat,1,flat,0.0210506361445357,0.732789043183256,flat,0,contango_flat
2022-11-07,1.10284936479127,flat,0.249550684476912,flat,1,flat,0.00938133836935486,0.440910533501206,flat,0,contango_flat
2022-11-08,0.948173076923069,flat,0.101069641402052,flat,1,flat,0.00204781743356115,-0.111077759779955,flat,0,contango_flat
2022-11-09,0.840151515151504,flat,0.023993566559279,flat,1,flat,0.00036472625121894,-0.543474202525292,flat,0,contango_flat
2022-11-10,0.813929618768341,flat,0.0646628595747616,flat,1,flat,0.000127574238177632,-0.711416650700173,flat,0,contango_flat
2022-11-11,0.814978354978351,flat,0.147599543370266,flat,1,flat,9.90146132487859e-05,-0.788552735847487,flat,0,contango_flat
