product,tier,spread_target,regime,estimator,n_events,r2_cv,r2_insample,rmse_bbl,hit_rate,hit_sig,n_sig,oos_hit_rate,oos_n,oos_rmse
LCO,tier3_full,fly123,Warm-Up,Ridge,29,-0.001,0.1292,0.1756,0.5862,0.5714,28,,,
LCO,tier1_baseline,fly136,ALL_REGIMES,OLS,206,0.036,0.0407,0.3522,0.568,0.5714,189,0.7,10,1.0994
LCO,tier1_baseline,fly136,Deep-Backwardation,OLS,56,-0.015,0.0034,0.3918,0.5714,0.5769,52,0.7778,9,1.1297
LCO,tier1_baseline,fly136,Easing-Backwardation,OLS,50,0.0011,0.0215,0.3858,0.46,0.4565,46,0,1,0.7745
LCO,tier1_baseline,fly136,Stable-Elevated,OLS,35,0.1877,0.2116,0.3838,0.5429,0.5172,29,,,
LCO,tier2_freight,fly136,ALL_REGIMES,OLS,206,,,,,,189,0.7,10,1.0643
LCO,tier2_freight,fly136,Deep-Backwardation,Lasso,56,-0.0513,0,0.3924,0.5714,0.5769,52,0.7778,9,1.0996
LCO,tier2_freight,fly136,Easing-Backwardation,Lasso,50,-0.0485,0,0.39,0.62,0.6304,46,0,1,0.6665
LCO,tier2_freight,fly136,Stable-Elevated,Ridge,35,-0.0226,0.1592,0.3964,0.5429,0.5172,29,,,
LCO,tier2_freight,fly136,Warm-Up,Ridge,29,0.0282,0.149,0.166,0.7586,0.75,28,,,
LCO,tier2_physical,fly136,ALL_REGIMES,OLS,206,,,,,,189,0.7,10,1.0762
LCO,tier2_physical,fly136,Deep-Backwardation,Lasso,56,-0.0362,0.0141,0.3896,0.5714,0.5769,52,0.7778,9,1.1124
LCO,tier2_physical,fly136,Easing-Backwardation,Lasso,50,0.0062,0.0403,0.3821,0.56,0.5652,46,0,1,0.6672
LCO,tier2_physical,fly136,Stable-Elevated,Ridge,35,-0.008,0.2975,0.3623,0.5143,0.4828,29,,,
LCO,tier2_physical,fly136,Warm-Up,Ridge,29,0.0066,0.1503,0.1658,0.7241,0.7143,28,,,
LCO,tier3_full,fly136,ALL_REGIMES,Lasso,206,-0.0051,0.0763,0.3456,0.5631,0.5661,189,0.7,10,1.0692
LCO,tier3_full,fly136,Deep-Backwardation,Lasso,56,-0.1436,0,0.3924,0.5714,0.5769,52,0.7778,9,1.0996
LCO,tier3_full,fly136,Easing-Backwardation,Lasso,50,0.0107,0.1238,0.3651,0.58,0.5652,46,0,1,0.7408
LCO,tier3_full,fly136,Stable-Elevated,Ridge,35,0.1022,0.2696,0.3694,0.6286,0.6207,29,,,
LCO,tier3_full,fly136,Warm-Up,Ridge,29,0.0303,0.2023,0.1607,0.7241,0.7143,28,,,
LCO,tier1_baseline,m1m2,ALL_REGIMES,OLS,206,0.0405,0.0452,0.3379,0.5874,0.5979,189,0.6,10,1.5376
LCO,tier1_baseline,m1m2,Deep-Backwardation,OLS,56,2e-04,0.0184,0.3515,0.6071,0.6346,52,0.6667,9,1.6049
LCO,tier1_baseline,m1m2,Easing-Backwardation,OLS,50,0.0093,0.0295,0.4225,0.44,0.4565,46,0,1,0.6789
LCO,tier1_baseline,m1m2,Stable-Elevated,OLS,35,0.1828,0.2069,0.3158,0.6857,0.6897,29,,,
LCO,tier2_freight,m1m2,ALL_REGIMES,OLS,206,,,,,,189,0.9,10,1.4737
LCO,tier2_freight,m1m2,Deep-Backwardation,Lasso,56,-0.0756,0,0.3548,0.6071,0.6346,52,1,9,1.5424
LCO,tier2_freight,m1m2,Easing-Backwardation,Lasso,50,-0.0233,0.0423,0.4197,0.48,0.4783,46,0,1,0.5541
LCO,tier2_freight,m1m2,Stable-Elevated,Ridge,35,0.0949,0.2569,0.3057,0.7143,0.7241,29,,,
LCO,tier2_freight,m1m2,Warm-Up,Ridge,29,-0.1541,0.0403,0.1999,0.5517,0.5357,28,,,
LCO,tier2_physical,m1m2,ALL_REGIMES,OLS,206,,,,,,189,0.9,10,1.4949
LCO,tier2_physical,m1m2,Deep-Backwardation,Lasso,56,-0.0177,0.0111,0.3528,0.6071,0.6346,52,1,9,1.5654
LCO,tier2_physical,m1m2,Easing-Backwardation,Lasso,50,-0.0329,0,0.4288,0.54,0.5435,46,0,1,0.5399
LCO,tier2_physical,m1m2,Stable-Elevated,Ridge,35,0.1909,0.2994,0.2968,0.6857,0.6897,29,,,
LCO,tier2_physical,m1m2,Warm-Up,Ridge,29,-0.038,7e-04,0.204,0.4828,0.4643,28,,,
LCO,tier3_full,m1m2,ALL_REGIMES,Lasso,206,-0.0115,0.0333,0.34,0.5777,0.5873,189,0.9,10,1.4744
LCO,tier3_full,m1m2,Deep-Backwardation,Lasso,56,-0.0503,0,0.3548,0.6071,0.6346,52,1,9,1.5424
LCO,tier3_full,m1m2,Easing-Backwardation,Lasso,50,-0.0037,0.0412,0.4199,0.62,0.6087,46,0,1,0.5723
LCO,tier3_full,m1m2,Stable-Elevated,Ridge,35,0.0897,0.2202,0.3132,0.6571,0.6552,29,,,
LCO,tier3_full,m1m2,Warm-Up,Ridge,29,-0.1223,0.006,0.2034,0.4828,0.4643,28,,,
LCO,tier1_baseline,m1m6,ALL_REGIMES,OLS,206,0.0191,0.0239,0.7396,0.6068,0.6085,189,0.3,10,5.0322
LCO,tier1_baseline,m1m6,Deep-Backwardation,OLS,56,6e-04,0.0188,0.9715,0.5893,0.5962,52,0.3333,9,5.2834
LCO,tier1_baseline,m1m6,Easing-Backwardation,OLS,50,0.0084,0.0287,0.822,0.6,0.6087,46,0,1,1.4149
LCO,tier1_baseline,m1m6,Stable-Elevated,OLS,35,0.0501,0.078,0.5424,0.6857,0.6552,29,,,
LCO,tier2_freight,m1m6,ALL_REGIMES,OLS,206,,,,,,189,0.7,10,4.8759
LCO,tier2_freight,m1m6,Deep-Backwardation,Lasso,56,-0.0511,0,0.9807,0.625,0.6346,52,0.7778,9,5.1254
LCO,tier2_freight,m1m6,Easing-Backwardation,Lasso,50,-0.0396,0,0.834,0.58,0.587,46,0,1,1.1483
LCO,tier2_freight,m1m6,Stable-Elevated,Ridge,35,0.0052,0.2292,0.4959,0.7429,0.7241,29,,,
LCO,tier2_freight,m1m6,Warm-Up,Ridge,29,-0.16,0.0883,0.3936,0.6897,0.6786,28,,,
LCO,tier2_physical,m1m6,ALL_REGIMES,OLS,206,,,,,,189,0.7,10,4.9502
LCO,tier2_physical,m1m6,Deep-Backwardation,Lasso,56,-0.0471,0.0137,0.974,0.625,0.6346,52,0.7778,9,5.2003
LCO,tier2_physical,m1m6,Easing-Backwardation,Lasso,50,-0.0582,0.0402,0.8171,0.48,0.5,46,0,1,1.2893
LCO,tier2_physical,m1m6,Stable-Elevated,Ridge,35,-0.1474,0.0561,0.5488,0.6857,0.6552,29,,,
LCO,tier2_physical,m1m6,Warm-Up,Ridge,29,-0.0167,0.148,0.3804,0.7241,0.7143,28,,,
LCO,tier3_full,m1m6,ALL_REGIMES,Lasso,206,-0.017,0.0349,0.7354,0.6117,0.6138,189,0.7,10,5.3578
LCO,tier3_full,m1m6,Deep-Backwardation,Lasso,56,-0.0494,0,0.9807,0.625,0.6346,52,0.7778,9,5.1254
LCO,tier3_full,m1m6,Easing-Backwardation,Lasso,50,0.0013,0.1065,0.7884,0.62,0.6087,46,0,1,7.1154
LCO,tier3_full,m1m6,Stable-Elevated,Ridge,35,0.0647,0.1753,0.513,0.6857,0.6552,29,,,
LCO,tier3_full,m1m6,Warm-Up,Ridge,29,-0.072,9e-04,0.412,0.6552,0.6429,28,,,
LCO,tier1_baseline,m2m3,ALL_REGIMES,OLS,206,0.0083,0.0131,0.1789,0.6408,0.6455,189,0.3,10,1.4837
LCO,tier1_baseline,m2m3,Deep-Backwardation,OLS,56,-0.0032,0.0151,0.2473,0.6071,0.6154,52,0.3333,9,1.5578
LCO,tier1_baseline,m2m3,Easing-Backwardation,OLS,50,-8e-04,0.0196,0.1805,0.66,0.6739,46,0,1,0.4157
LCO,tier1_baseline,m2m3,Stable-Elevated,OLS,35,-0.0171,0.0128,0.1495,0.7143,0.6897,29,,,
LCO,tier2_freight,m2m3,ALL_REGIMES,OLS,206,,,,,,189,0.8,10,1.4287
LCO,tier2_freight,m2m3,Deep-Backwardation,Lasso,56,-0.02,0.0032,0.2488,0.6607,0.6731,52,0.8889,9,1.501
LCO,tier2_freight,m2m3,Easing-Backwardation,Lasso,50,-0.0417,0,0.1823,0.64,0.6522,46,0,1,0.3675
LCO,tier2_freight,m2m3,Stable-Elevated,Ridge,35,-0.0471,0.0011,0.1504,0.7143,0.6897,29,,,
LCO,tier2_freight,m2m3,Warm-Up,Ridge,29,0.0719,0.1593,0.0756,0.6207,0.6071,28,,,
LCO,tier2_physical,m2m3,ALL_REGIMES,OLS,206,,,,,,189,0.7,10,1.4497
LCO,tier2_physical,m2m3,Deep-Backwardation,Lasso,56,-0.1017,0,0.2492,0.6607,0.6731,52,0.7778,9,1.5232
LCO,tier2_physical,m2m3,Easing-Backwardation,Lasso,50,-0.1308,0,0.1823,0.64,0.6522,46,0,1,0.3675
LCO,tier2_physical,m2m3,Stable-Elevated,Ridge,35,-0.03,2e-04,0.1505,0.7143,0.6897,29,,,
LCO,tier2_physical,m2m3,Warm-Up,Ridge,29,0.0128,0.1415,0.0764,0.5862,0.5714,28,,,
LCO,tier3_full,m2m3,ALL_REGIMES,Lasso,206,0.0165,0.0618,0.1744,0.6117,0.6085,189,0.7,10,1.4503
LCO,tier3_full,m2m3,Deep-Backwardation,Lasso,56,-0.0212,0,0.2492,0.6607,0.6731,52,0.7778,9,1.5232
LCO,tier3_full,m2m3,Easing-Backwardation,Lasso,50,-0.0108,0.0411,0.1785,0.64,0.6522,46,0,1,0.3921
LCO,tier3_full,m2m3,Stable-Elevated,Ridge,35,-0.1269,0.0025,0.1503,0.7143,0.6897,29,,,
LCO,tier3_full,m2m3,Warm-Up,Ridge,29,-0.1785,0.0013,0.0824,0.5517,0.5357,28,,,
LGO,tier1_baseline,fly123,ALL_REGIMES,OLS,206,0.0061,0.011,0.6506,0.4951,0.5026,189,0.5556,9,3.2545
LGO,tier1_baseline,fly123,Easing-Backwardation,OLS,35,-0.0302,1e-04,0.4344,0.6,0.5357,28,1,1,0.1489
LGO,tier1_baseline,fly123,Stable-Elevated,OLS,73,-0.0116,0.0024,0.5693,0.5342,0.5286,70,,,
LGO,tier1_baseline,fly123,Warm-Up,OLS,51,-0.0204,0,0.3575,0.451,0.4583,48,,,
LGO,tier2_freight,fly123,ALL_REGIMES,OLS,206,,,,,,189,0.5556,9,3.1178
LGO,tier2_freight,fly123,Deep-Backwardation,Ridge,17,-0.3529,4e-04,1.456,0.6471,0.6,15,0.5,8,3.3066
LGO,tier2_freight,fly123,Deep-Contango,Ridge,15,-0.2281,0.0016,0.1293,0.5333,0.4615,13,,,
LGO,tier2_freight,fly123,Easing-Backwardation,Ridge,35,-0.0063,3e-04,0.4344,0.6,0.5357,28,1,1,0.1385
LGO,tier2_freight,fly123,Stable-Elevated,Lasso,73,-0.0583,0,0.57,0.5342,0.5286,70,,,
LGO,tier2_freight,fly123,Warm-Up,Lasso,51,-0.026,0,0.3575,0.451,0.4583,48,,,
LGO,tier2_physical,fly123,ALL_REGIMES,OLS,206,,,,,,189,0.5556,9,3.1149
LGO,tier2_physical,fly123,Deep-Backwardation,Ridge,17,-0.0162,2e-04,1.4562,0.6471,0.6,15,0.5,8,3.3035
LGO,tier2_physical,fly123,Deep-Contango,Ridge,15,-0.1934,0.2086,0.1151,0.6,0.6154,13,,,
LGO,tier2_physical,fly123,Easing-Backwardation,Ridge,35,-0.0372,1e-04,0.4344,0.6,0.5357,28,1,1,0.1426
LGO,tier2_physical,fly123,Stable-Elevated,OLS,73,,,,,,70,,,
LGO,tier2_physical,fly123,Warm-Up,Lasso,51,-0.0546,0,0.3575,0.451,0.4583,48,,,
LGO,tier3_full,fly123,ALL_REGIMES,Lasso,206,-0.0113,0,0.6542,0.4951,0.5026,189,0.5556,9,3.1169
LGO,tier3_full,fly123,Deep-Backwardation,Ridge,17,-0.0354,0.0017,1.455,0.6471,0.6,15,0.5,8,3.3057
LGO,tier3_full,fly123,Deep-Contango,Ridge,15,0.0106,0.2606,0.1112,0.8,0.7692,13,,,
LGO,tier3_full,fly123,Easing-Backwardation,Ridge,35,-0.0687,0.002,0.434,0.6,0.5357,28,1,1,0.1243
LGO,tier3_full,fly123,Stable-Elevated,Lasso,73,-0.1108,0,0.57,0.5342,0.5286,70,,,
LGO,tier3_full,fly123,Warm-Up,Lasso,51,-0.0631,0,0.3575,0.451,0.4583,48,,,
LGO,tier1_baseline,fly136,ALL_REGIMES,OLS,206,0.0024,0.0073,1.2186,0.5388,0.5344,189,0.5556,9,5.9857
LGO,tier1_baseline,fly136,Easing-Backwardation,OLS,35,-0.0157,0.0142,0.713,0.5429,0.5714,28,0,1,0.4699
LGO,tier1_baseline,fly136,Stable-Elevated,OLS,73,0.0346,0.048,0.8435,0.5342,0.5286,70,,,
LGO,tier1_baseline,fly136,Warm-Up,OLS,51,-0.0203,1e-04,1.3201,0.5098,0.5208,48,,,
LGO,tier2_freight,fly136,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,6.0114
LGO,tier2_freight,fly136,Deep-Backwardation,Ridge,17,-0.3384,0.0366,1.4135,0.7059,0.7333,15,0.875,8,6.3747
LGO,tier2_freight,fly136,Deep-Contango,Ridge,15,-0.3103,0.0757,0.1374,0.6,0.5385,13,,,
LGO,tier2_freight,fly136,Easing-Backwardation,Ridge,35,-0.0923,6e-04,0.7179,0.5429,0.5714,28,0,1,0.3622
LGO,tier2_freight,fly136,Stable-Elevated,Lasso,73,-0.0827,0,0.8645,0.4795,0.4714,70,,,
LGO,tier2_freight,fly136,Warm-Up,Lasso,51,-0.0167,0.0142,1.3108,0.549,0.5625,48,,,
LGO,tier2_physical,fly136,ALL_REGIMES,OLS,206,,,,,,189,0.6667,9,5.7321
LGO,tier2_physical,fly136,Deep-Backwardation,Ridge,17,-0.1845,0.0012,1.4393,0.7059,0.7333,15,0.75,8,6.0767
LGO,tier2_physical,fly136,Deep-Contango,Ridge,15,-0.295,5e-04,0.1428,0.6,0.5385,13,,,
LGO,tier2_physical,fly136,Easing-Backwardation,Ridge,35,-0.0226,0.0803,0.6887,0.6857,0.6786,28,0,1,0.5566
LGO,tier2_physical,fly136,Stable-Elevated,OLS,73,,,,,,70,,,
LGO,tier2_physical,fly136,Warm-Up,Lasso,51,-0.0402,0.0177,1.3085,0.5294,0.5417,48,,,
LGO,tier3_full,fly136,ALL_REGIMES,Lasso,206,-0.0224,0,1.2231,0.534,0.5291,189,0.3333,9,6.219
LGO,tier3_full,fly136,Deep-Backwardation,Ridge,17,-0.326,0.1989,1.289,0.7059,0.7333,15,0.375,8,6.5949
LGO,tier3_full,fly136,Deep-Contango,Ridge,15,-0.0074,0.2009,0.1277,0.6667,0.6154,13,,,
LGO,tier3_full,fly136,Easing-Backwardation,Ridge,35,-0.0836,0.003,0.7171,0.5429,0.5714,28,0,1,0.3735
LGO,tier3_full,fly136,Stable-Elevated,Lasso,73,-0.0779,0,0.8645,0.4795,0.4714,70,,,
LGO,tier3_full,fly136,Warm-Up,Lasso,51,0.0343,0.162,1.2085,0.549,0.5417,48,,,
LGO,tier1_baseline,m1m2,ALL_REGIMES,OLS,206,0.0196,0.0244,0.758,0.5583,0.5714,189,0.3333,9,4.7173
LGO,tier1_baseline,m1m2,Easing-Backwardation,OLS,35,-0.0248,0.0053,0.4674,0.4571,0.4643,28,1,1,0.5565
LGO,tier1_baseline,m1m2,Stable-Elevated,OLS,73,0.0221,0.0357,0.6611,0.589,0.6,70,,,
LGO,tier1_baseline,m1m2,Warm-Up,OLS,51,-0.0195,9e-04,0.6215,0.5294,0.5417,48,,,
LGO,tier2_freight,m1m2,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,4.4093
LGO,tier2_freight,m1m2,Deep-Backwardation,Ridge,17,-0.0334,0.0014,1.2271,0.6471,0.6667,15,0.75,8,4.6719
LGO,tier2_freight,m1m2,Deep-Contango,Ridge,15,-0.1633,0.147,0.121,0.6,0.5385,13,,,
LGO,tier2_freight,m1m2,Easing-Backwardation,Ridge,35,-0.1141,6e-04,0.4685,0.4857,0.5357,28,1,1,0.5998
LGO,tier2_freight,m1m2,Stable-Elevated,Lasso,73,0.0022,0.0901,0.6421,0.589,0.5857,70,,,
LGO,tier2_freight,m1m2,Warm-Up,Lasso,51,-0.112,0,0.6217,0.6275,0.6667,48,,,
LGO,tier2_physical,m1m2,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,4.3893
LGO,tier2_physical,m1m2,Deep-Backwardation,Ridge,17,-0.1612,7e-04,1.2276,0.6471,0.6667,15,0.75,8,4.6507
LGO,tier2_physical,m1m2,Deep-Contango,Ridge,15,-0.0322,0.4036,0.1012,0.5333,0.5385,13,,,
LGO,tier2_physical,m1m2,Easing-Backwardation,Ridge,35,-0.0781,4e-04,0.4685,0.4857,0.5357,28,1,1,0.6003
LGO,tier2_physical,m1m2,Stable-Elevated,OLS,73,,,,,,70,,,
LGO,tier2_physical,m1m2,Warm-Up,Lasso,51,-0.0374,0,0.6217,0.6275,0.6667,48,,,
LGO,tier3_full,m1m2,ALL_REGIMES,Lasso,206,-0.0356,0,0.7674,0.5534,0.5661,189,0.7778,9,4.4032
LGO,tier3_full,m1m2,Deep-Backwardation,Ridge,17,-0.1591,0.0031,1.2261,0.6471,0.6667,15,0.75,8,4.6656
LGO,tier3_full,m1m2,Deep-Contango,Ridge,15,-0.0594,0.0864,0.1253,0.6,0.5385,13,,,
LGO,tier3_full,m1m2,Easing-Backwardation,Ridge,35,-0.0417,0.0017,0.4682,0.4857,0.5357,28,1,1,0.5965
LGO,tier3_full,m1m2,Stable-Elevated,Lasso,73,-0.0353,0,0.6732,0.5342,0.5429,70,,,
LGO,tier3_full,m1m2,Warm-Up,Lasso,51,-0.0383,0,0.6217,0.6275,0.6667,48,,,
LGO,tier1_baseline,m1m6,ALL_REGIMES,OLS,206,0.0097,0.0146,1.959,0.5631,0.5714,189,0.3333,9,11.581
LGO,tier1_baseline,m1m6,Easing-Backwardation,OLS,35,0.0077,0.0369,1.0829,0.4286,0.4643,28,1,1,2.0538
LGO,tier1_baseline,m1m6,Stable-Elevated,OLS,73,0.0135,0.0272,1.5726,0.5616,0.5571,70,,,
LGO,tier1_baseline,m1m6,Warm-Up,OLS,51,-0.019,0.0014,2.3334,0.3725,0.3542,48,,,
LGO,tier2_freight,m1m6,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,11.2607
LGO,tier2_freight,m1m6,Deep-Backwardation,Ridge,17,-0.0827,0.0013,2.8211,0.7059,0.7333,15,0.75,8,11.9156
LGO,tier2_freight,m1m6,Deep-Contango,Ridge,15,-0.4531,0.0038,0.4237,0.6,0.6154,13,,,
LGO,tier2_freight,m1m6,Easing-Backwardation,Ridge,35,-0.024,0.001,1.1029,0.4857,0.5357,28,1,1,2.3165
LGO,tier2_freight,m1m6,Stable-Elevated,Lasso,73,-0.1725,0,1.5944,0.4521,0.4429,70,,,
LGO,tier2_freight,m1m6,Warm-Up,Lasso,51,-0.0383,0,2.335,0.3725,0.3542,48,,,
LGO,tier2_physical,m1m6,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,11.2267
LGO,tier2_physical,m1m6,Deep-Backwardation,Ridge,17,-0.0472,5e-04,2.8222,0.7059,0.7333,15,0.75,8,11.8794
LGO,tier2_physical,m1m6,Deep-Contango,Ridge,15,-0.009,0.0566,0.4123,0.6667,0.6923,13,,,
LGO,tier2_physical,m1m6,Easing-Backwardation,Ridge,35,-0.0921,8e-04,1.103,0.4857,0.5357,28,1,1,2.3233
LGO,tier2_physical,m1m6,Stable-Elevated,OLS,73,,,,,,70,,,
LGO,tier2_physical,m1m6,Warm-Up,Lasso,51,-0.1078,0,2.335,0.3725,0.3542,48,,,
LGO,tier3_full,m1m6,ALL_REGIMES,Lasso,206,-0.0205,0,1.9734,0.5291,0.5397,189,0.7778,9,11.2612
LGO,tier3_full,m1m6,Deep-Backwardation,Ridge,17,-0.0429,0.0036,2.8178,0.7059,0.7333,15,0.75,8,11.9299
LGO,tier3_full,m1m6,Deep-Contango,Ridge,15,-0.2402,0.003,0.4238,0.6,0.6154,13,,,
LGO,tier3_full,m1m6,Easing-Backwardation,Ridge,35,-0.1185,0.0391,1.0817,0.5143,0.5714,28,1,1,1.6611
LGO,tier3_full,m1m6,Stable-Elevated,Lasso,73,-0.0391,0,1.5944,0.4521,0.4429,70,,,
LGO,tier3_full,m1m6,Warm-Up,Lasso,51,-0.0237,0.0267,2.3036,0.3725,0.3542,48,,,
LGO,tier1_baseline,m2m3,ALL_REGIMES,OLS,206,0.001,0.0059,0.6684,0.5485,0.545,189,0.3333,9,3.245
LGO,tier1_baseline,m2m3,Easing-Backwardation,OLS,35,-0.0235,0.0066,0.3547,0.4286,0.4286,28,1,1,0.7054
LGO,tier1_baseline,m2m3,Stable-Elevated,OLS,73,0.0285,0.042,0.4733,0.5616,0.5571,70,,,
LGO,tier1_baseline,m2m3,Warm-Up,OLS,51,-0.0198,6e-04,0.7523,0.451,0.4375,48,,,
LGO,tier2_freight,m2m3,ALL_REGIMES,OLS,206,,,,,,189,0.7778,9,3.1981
LGO,tier2_freight,m2m3,Deep-Backwardation,Ridge,17,-0.1724,0.0014,0.8002,0.6471,0.6667,15,0.75,8,3.3819
LGO,tier2_freight,m2m3,Deep-Contango,Ridge,15,-0.0516,0.0287,0.1088,0.7333,0.7692,13,,,
LGO,tier2_freight,m2m3,Easing-Backwardation,Ridge,35,-0.0875,9e-04,0.3557,0.4571,0.4643,28,1,1,0.7404
LGO,tier2_freight,m2m3,Stable-Elevated,Lasso,73,-0.0248,0.022,0.4782,0.5068,0.5,70,,,
LGO,tier2_freight,m2m3,Warm-Up,Lasso,51,-0.0411,0,0.7525,0.4706,0.4583,48,,,
LGO,tier2_physical,m2m3,ALL_REGIMES,OLS,206,,,,,,189,0.3333,9,3.5126
LGO,tier2_physical,m2m3,Deep-Backwardation,Ridge,17,-0.1519,0.1262,0.7485,0.6471,0.6667,15,0.25,8,3.7163
LGO,tier2_physical,m2m3,Deep-Contango,Ridge,15,-0.0015,6e-04,0.1103,0.6,0.6154,13,,,
LGO,tier2_physical,m2m3,Easing-Backwardation,Ridge,35,-0.0926,0.0116,0.3538,0.4571,0.4643,28,1,1,0.7448
LGO,tier2_physical,m2m3,Stable-Elevated,OLS,73,,,,,,70,,,
LGO,tier2_physical,m2m3,Warm-Up,Lasso,51,-0.0411,0.0047,0.7508,0.5294,0.5208,48,,,
LGO,tier3_full,m2m3,ALL_REGIMES,Lasso,206,-0.0379,0,0.6704,0.5194,0.5238,189,0.7778,9,3.2061
LGO,tier3_full,m2m3,Deep-Backwardation,Ridge,17,-0.2405,0.0054,0.7985,0.6471,0.6667,15,0.75,8,3.3911
LGO,tier3_full,m2m3,Deep-Contango,Ridge,15,-0.0536,0.0045,0.1101,0.6,0.6154,13,,,
LGO,tier3_full,m2m3,Easing-Backwardation,Ridge,35,-0.0469,0.0027,0.3554,0.4571,0.4643,28,1,1,0.7197
LGO,tier3_full,m2m3,Stable-Elevated,Lasso,73,-0.0615,0,0.4835,0.5068,0.5,70,,,
LGO,tier3_full,m2m3,Warm-Up,Lasso,51,0.0018,0.0165,0.7463,0.5882,0.5625,48,,,
