date,M1M2,regime_label,level_z_126,signal,fwd10,fwd21
2024-09-03,0.431666666666658,Stable-Elevated,-0.212622085012306,FLAT,0.231666666666683,0.40055555555557
2024-09-04,0.482500000000002,Stable-Elevated,-0.123516712242894,FLAT,0.34467948717949,0.227785714285716
2024-09-05,0.34375,Stable-Elevated,-0.396787017853558,FLAT,0.582399425287349,0.583750000000009
2024-09-06,0.393333333333331,Stable-Elevated,-0.311062008546714,FLAT,0.693019607843139,0.414166666666674
2024-09-08,0.37954545454545,Stable-Elevated,-0.344026767094741,FLAT,0.507121212121206,0.365454545454555
2024-09-09,0.499395604395602,Stable-Elevated,-0.119876579605255,FLAT,0.562805352542218,0.375604395604398
2024-09-10,0.392857142857139,Stable-Elevated,-0.329883378037033,FLAT,0.743809523809531,0.409142857142868
2024-09-11,0.450000000000017,Stable-Elevated,-0.223489320401815,FLAT,1.37013888888886,0.354999999999976
2024-09-12,0.563174603174588,Stable-Elevated,-0.00912063193212973,FLAT,0.085749881951272,-0.04900793650792
2024-09-13,0.60799999999999,Stable-Elevated,0.0726957788034542,FLAT,0.16251282051283,-0.047090909090898
2024-09-15,0.580769230769235,Stable-Elevated,0.014958673484541,FLAT,-0.149102564102577,-0.031007326007341
2024-09-16,0.617000000000004,Stable-Elevated,0.0786282082600972,FLAT,-0.134500000000002,0.046333333333337
2024-09-17,0.662500000000009,Stable-Elevated,0.159036076687241,FLAT,-0.318750000000009,0.164679487179483
2024-09-18,0.720875000000007,Stable-Elevated,0.264599061613907,FLAT,-0.327541666666676,0.205274425287342
2024-09-19,0.879285714285714,Stable-Elevated,0.56129073117097,FLAT,-0.499740259740264,0.207067226890756
2024-09-20,0.800419580419586,Stable-Elevated,0.399258997497676,FLAT,-0.301023976023984,0.0862470862470699
2024-09-22,0.791000000000011,Stable-Elevated,0.372017314789072,FLAT,-0.398142857142872,0.271200956937809
2024-09-23,0.695238095238111,Stable-Elevated,0.177946816686977,FLAT,-0.245238095238094,0.441428571428559
2024-09-24,0.693333333333328,Stable-Elevated,0.16141648838309,FLAT,-0.13015873015874,1.12680555555555
2024-09-25,0.551000000000002,Stable-Elevated,-0.117220921482592,FLAT,0.056999999999988,0.0979244851258579
2024-09-26,0.525999999999996,Stable-Elevated,-0.170458361578572,FLAT,0.054769230769239,0.244512820512824
2024-09-27,0.432142857142864,Stable-Elevated,-0.356795747005843,FLAT,0.18485714285714,-0.000476190476206007
2024-09-29,0.458461538461535,Stable-Elevated,-0.310815179146278,FLAT,0.204038461538474,0.024038461538467
2024-09-30,0.10521505376343,Easing-Backwardation,-1.0067841894924,FLAT,0.615659946236577,0.23853494623657
2024-10-01,0.380869565217395,Stable-Elevated,-0.474996301295951,FLAT,0.498416149068319,0.012463768115936
2024-10-02,0.414999999999992,Stable-Elevated,-0.415276668351963,FLAT,0.385419580419594,-0.035454545454542
2024-10-03,0.553333333333342,Stable-Elevated,-0.149624469595784,FLAT,0.237666666666669,-0.05393772893774
2024-10-04,0.612666666666669,Stable-Elevated,-0.0377791723819978,FLAT,0.082571428571442,-0.21980952380953
2024-10-06,0.580571428571417,Stable-Elevated,-0.107179923777049,FLAT,0.112761904761911,-0.1305714285714
2024-10-07,0.606666666666669,Stable-Elevated,-0.0598099837733523,FLAT,-0.055666666666667,-0.043492063492081
2024-10-08,0.402500000000003,Stable-Elevated,-0.481959704336638,FLAT,0.123499999999993,0.205499999999987
2024-10-09,0.440000000000012,Stable-Elevated,-0.409323444851588,FLAT,-0.007857142857148,0.140769230769223
2024-10-10,0.541666666666686,Stable-Elevated,-0.204706588469355,FLAT,-0.083205128205151,0.075333333333318
2024-10-11,0.38428571428571,Stable-Elevated,-0.526379369304076,FLAT,-0.27907066052228,0.278214285714299
2024-10-13,0.406190476190474,Stable-Elevated,-0.482414217636717,FLAT,-0.025320910973079,0.314684523809533
2024-10-14,0.327500000000001,Stable-Elevated,-0.641891184091243,FLAT,0.087499999999991,0.551785714285713
2024-10-15,0.396666666666661,Stable-Elevated,-0.498149952745501,FLAT,0.156666666666681,0.403752913752925
2024-10-16,0.427499999999981,Stable-Elevated,-0.434101547489925,FLAT,0.185166666666688,0.36350000000003
2024-10-17,0.490000000000009,Stable-Elevated,-0.306784297287757,FLAT,0.090571428571408,0.205238095238102
2024-10-18,0.380833333333342,Stable-Elevated,-0.527205510840046,FLAT,0.225833333333327,0.312499999999986
2024-10-20,0.3716923076923,Stable-Elevated,-0.544747461116782,FLAT,0.030807692307703,0.179307692307702
2024-10-21,0.364999999999995,Stable-Elevated,-0.55656970227469,FLAT,0.075000000000017,0.161000000000001
2024-10-22,0.413055555555559,Stable-Elevated,-0.45914210642325,FLAT,0.128611111111127,0.019087301587305
2024-10-23,0.392269736842096,Stable-Elevated,-0.500479072184743,FLAT,-0.00798402255638597,0.066191801619439
2024-10-24,0.355999999999995,Stable-Elevated,-0.572320922140613,FLAT,0.050190476190479,-0.250784946236565
2024-10-25,0.418999999999983,Stable-Elevated,-0.448578138515811,FLAT,-0.091499999999982,-0.038130434782588
2024-10-27,0.368666666666655,Stable-Elevated,-0.551895772407427,FLAT,0.028000000000006,0.046333333333337
2024-10-28,0.435555555555553,Stable-Elevated,-0.416333834939632,FLAT,-0.00805555555557197,0.117777777777789
2024-10-29,0.391818181818181,Stable-Elevated,-0.505718510185531,FLAT,0.098181818181828,0.220848484848488
2024-10-30,0.382823529411752,Stable-Elevated,-0.526053214019462,FLAT,-0.00199019607841,0.197747899159665
2024-10-31,0.325838509316782,Stable-Elevated,-0.643386155295298,FLAT,0.045853798375518,0.280828157349887
2024-11-01,0.375,Stable-Elevated,-0.542183248498593,FLAT,-0.010000000000005,0.027500000000003
2024-11-04,0.444666666666677,Stable-Elevated,-0.399851034132905,FLAT,-0.031611111111118,-0.00466666666666499
2024-11-05,0.391666666666666,Stable-Elevated,-0.507307800459512,FLAT,0.000603070175429987,0.15000000000002
2024-11-06,0.369761904761901,Stable-Elevated,-0.551708558692164,FLAT,-0.013761904761906,0.014523809523809
2024-11-07,0.346666666666664,Stable-Elevated,-0.59855226515955,FLAT,0.072333333333319,0.05952380952381
2024-11-08,0.263529411764708,Stable-Elevated,-0.770982601789415,FLAT,0.105137254901947,0.063970588235293
2024-11-11,0.181999999999988,Easing-Backwardation,-0.937687124559472,FLAT,0.253555555555565,0.214666666666673
2024-11-12,0.232500000000002,Stable-Elevated,-0.836306584444707,FLAT,0.159318181818179,0.194999999999979
2024-11-13,0.307999999999993,Stable-Elevated,-0.685036950590987,FLAT,0.074823529411759,0.182000000000016
2024-11-14,0.333333333333329,Stable-Elevated,-0.636129084970901,FLAT,-0.007494824016547,0.047500000000013
2024-11-15,0.269999999999982,Stable-Elevated,-0.767638853416687,FLAT,0.105000000000018,0.101692307692318
2024-11-18,0.295125000000013,Stable-Elevated,-0.720419617598673,FLAT,0.149541666666664,0.069874999999982
2024-11-19,0.320641025641024,Stable-Elevated,-0.671170023095751,FLAT,0.071025641025642,0.092414529914535
2024-11-20,0.335999999999999,Stable-Elevated,-0.641329760122991,FLAT,0.033761904761902,0.056269736842097
2024-11-21,0.48732142857142,Stable-Elevated,-0.335545387218578,FLAT,-0.140654761904756,-0.131321428571425
2024-11-22,0.539999999999992,Stable-Elevated,-0.229249955815339,FLAT,-0.276470588235284,-0.121000000000009
2024-11-25,0.550714285714307,Stable-Elevated,-0.208193138799922,FLAT,-0.368714285714319,-0.182047619047652
2024-11-26,0.530000000000001,Stable-Elevated,-0.252758472575396,FLAT,-0.297499999999999,-0.0944444444444481
2024-11-27,0.542272727272732,Stable-Elevated,-0.233146998395754,FLAT,-0.234272727272739,-0.150454545454551
2024-11-28,0.473333333333329,Stable-Elevated,-0.375520925430408,FLAT,-0.14,-0.090509803921577
2024-11-29,1.09208333333333,Stable-Elevated,0.872032133065006,FLAT,-0.822083333333348,-0.766244824016548
2024-12-02,0.289142857142849,Stable-Elevated,-0.754861262744767,FLAT,0.00598214285716403,0.085857142857151
2024-12-03,0.420627450980376,Stable-Elevated,-0.492404268160096,FLAT,-0.099986425339352,0.024039215686301
2024-12-04,0.380170940170942,Stable-Elevated,-0.578505019972694,FLAT,-0.044170940170943,0.011495726495724
2024-12-05,0.409999999999997,Stable-Elevated,-0.522370503512512,FLAT,0.077321428571423,-0.040238095238096
2024-12-06,0.320383333333325,Stable-Elevated,-0.708226209686937,FLAT,0.219616666666667,0.026283333333339
2024-12-09,0.307788461538465,Stable-Elevated,-0.736514245933428,FLAT,0.242925824175842,-0.044259049773757
2024-12-10,0.312666666666658,Stable-Elevated,-0.729318551215786,FLAT,0.217333333333343,-0.13066666666667
2024-12-11,0.410000000000011,Stable-Elevated,-0.534745438346016,FLAT,0.132272727272721,-0.177500000000009
2024-12-12,0.354000000000013,Stable-Elevated,-0.651420892950234,FLAT,0.119333333333316,-0.04600000000002
2024-12-13,0.391746031746024,Stable-Elevated,-0.577624348168723,FLAT,0.700337301587306,-0.058412698412695
2024-12-16,0.378181818181815,Stable-Elevated,-0.606912046850419,FLAT,-0.089038961038966,-0.108181818181833
2024-12-17,0.345500000000015,Stable-Elevated,-0.681236135179758,FLAT,0.075127450980361,-0.050375000000002
2024-12-18,0.381444444444455,Stable-Elevated,-0.609378374183652,FLAT,-0.00127350427351303,-0.060803418803431
2024-12-19,0.40000000000002,Stable-Elevated,-0.573801941285952,FLAT,0.00999999999997697,-0.064000000000021
2024-12-20,0.378863636363633,Stable-Elevated,-0.618649731635125,FLAT,-0.058480303030308,0.108457792207787
2024-12-23,0.310000000000002,Stable-Elevated,-0.759887742634888,FLAT,-0.00221153846153699,0.22999999999999
2024-12-24,0.405681818181805,Stable-Elevated,-0.568791232690692,FLAT,-0.093015151515147,0.145032467532502
2024-12-26,0.420000000000002,Stable-Elevated,-0.541868466235325,FLAT,-0.00999999999999096,0.109999999999999
2024-12-27,0.384999999999991,Stable-Elevated,-0.614783948742258,FLAT,-0.030999999999978,0.157272727272741
2024-12-30,0.423111954459202,Stable-Elevated,-0.540401603200288,FLAT,-0.031365922713178,0.050221378874127
2024-12-31,0.414999999999992,Stable-Elevated,-0.559552718689077,FLAT,-0.036818181818177,0.677083333333338
2025-01-02,0.502124999999992,Stable-Elevated,-0.384926065923054,FLAT,-0.156624999999977,-0.212982142857143
2025-01-03,0.594236453201972,Stable-Elevated,-0.200843601783156,FLAT,-0.212792008757517,-0.173609002221596
2025-01-06,0.595833333333317,Stable-Elevated,-0.197375799688681,FLAT,-0.195833333333297,-0.215662393162375
2025-01-07,0.67337662337664,Stable-Elevated,-0.0392251022808313,FLAT,-0.294512987013007,-0.263376623376643
2025-01-08,0.605000000000004,Stable-Elevated,-0.16808080240142,FLAT,-0.295000000000002,-0.284616666666679
2025-01-09,0.68921052631579,Stable-Elevated,0.00510461132304788,FLAT,-0.283528708133985,-0.381422064777325
2025-01-10,0.959999999999994,Stable-Elevated,0.553790007038889,FLAT,-0.539999999999992,-0.647333333333336
2025-01-13,1.34,Stable-Elevated,1.32408087649719,FLAT,-0.955000000000009,-0.929999999999989
2025-01-14,1.08722222222224,Stable-Elevated,0.821251680532077,FLAT,-0.664110267763038,-0.733222222222227
2025-01-15,1.40666666666667,Stable-Elevated,1.47654332117836,FLAT,-0.991666666666678,-1.01492063492065
2025-01-16,1.38898601398603,Stable-Elevated,1.45218894224594,FLAT,-0.886861013986038,-1.01080419580421
2025-01-17,1.21000000000001,Stable-Elevated,1.09979377248871,FLAT,-0.615763546798038,-0.864499999999995
2025-01-20,1.0024485125858,Stable-Elevated,0.687423944607639,FLAT,-0.406615179252483,-0.621004068141345
2025-01-21,0.924285714285702,Stable-Elevated,0.551404243204505,FLAT,-0.250909090909062,-0.524285714285682
2025-01-22,0.842083333333335,Stable-Elevated,0.395717941196669,FLAT,-0.237083333333331,-0.463219696969702
2025-01-23,0.681666666666672,Stable-Elevated,0.0775466118811564,FLAT,0.00754385964911808,-0.37166666666667
2025-01-24,0.98602272727274,Stable-Elevated,0.785198608860853,FLAT,-0.026022727272746,-0.580340909090935
2025-01-27,0.865294117647068,Stable-Elevated,0.519928413590902,FLAT,0.474705882352932,-0.445294117647066
2025-01-28,1.03772727272727,Stable-Elevated,0.939013129583188,FLAT,0.0494949494949701,-0.652727272727279
2025-01-29,0.995999999999995,Stable-Elevated,0.8585179959951,FLAT,0.410666666666675,-0.572888045540793
2025-01-30,0.976250000000007,Stable-Elevated,0.825660829605591,FLAT,0.412736013986023,-0.561250000000015
2025-01-31,1.12235714285714,Stable-Elevated,1.19178977507802,FLAT,0.08764285714287,-0.620232142857148
2025-02-03,0.697359307359292,Stable-Elevated,0.184436958806202,FLAT,0.305089205226508,-0.10312285415732
2025-02-04,0.655000000000001,Stable-Elevated,0.0922833103906086,FLAT,0.269285714285701,-0.059166666666684
2025-02-05,0.530000000000001,Stable-Elevated,-0.211278090164507,FLAT,0.312083333333334,0.143376623376639
2025-02-06,0.439285714285703,Stable-Elevated,-0.435649006858583,FLAT,0.242380952380969,0.165714285714301
2025-02-07,0.41749999999999,Stable-Elevated,-0.489194900309134,FLAT,0.56852272727275,0.2717105263158
2025-02-10,0.466666666666669,Stable-Elevated,-0.364024873096202,FLAT,0.398627450980399,0.493333333333325
2025-02-11,0.3857142857143,Stable-Elevated,-0.567324412729581,FLAT,0.65201298701297,0.9542857142857
2025-02-12,0.304999999999993,Stable-Elevated,-0.772566261795963,FLAT,0.691000000000002,0.782222222222247
2025-02-13,0.375454545454531,Stable-Elevated,-0.591225482931011,FLAT,0.600795454545476,1.03121212121214
2025-02-14,0.296109127995905,Stable-Elevated,-0.78928228592209,FLAT,0.826248014861235,1.09287688599013
2025-02-17,0.310000000000002,Stable-Elevated,-0.753735060905263,FLAT,0.38735930735929,0.900000000000008
2025-02-18,0.427290640394091,Stable-Elevated,-0.447956301359295,FLAT,0.22770935960591,0.575157872191709
2025-02-19,0.362142857142871,Stable-Elevated,-0.610859121428451,FLAT,0.16785714285713,0.562142857142831
2025-02-20,0.438095238095244,Stable-Elevated,-0.407832880716413,FLAT,0.00119047619045903,0.403988095238091
2025-02-21,0.406666666666681,Stable-Elevated,-0.484537099353045,FLAT,0.010833333333309,0.274999999999991
2025-02-24,0.474345794392519,Stable-Elevated,-0.302961736060351,FLAT,-0.00767912772585,0.511676932880221
2025-02-25,0.524999999999992,Stable-Elevated,-0.167222348988657,FLAT,-0.139285714285692,0.340294117647076
2025-02-26,0.481666666666669,Stable-Elevated,-0.272537860925152,FLAT,-0.176666666666676,0.556060606060601
2025-02-27,0.47499999999998,Stable-Elevated,-0.283808280004545,FLAT,-0.099545454545449,0.521000000000015
2025-02-28,0.51883116883117,Stable-Elevated,-0.16244563532094,FLAT,-0.222722040835265,0.457418831168837
2025-03-03,0.465000000000003,Stable-Elevated,-0.299971698302842,FLAT,-0.155000000000001,0.657357142857137
2025-03-04,0.414533333333324,Stable-Elevated,-0.439587795479974,FLAT,0.012757307060767,0.282825974025968
2025-03-05,0.398571428571429,Stable-Elevated,-0.483674775804095,FLAT,-0.036428571428558,0.256428571428572
2025-03-06,0.469999999999999,Stable-Elevated,-0.287056861536074,FLAT,-0.031904761904755,0.0600000000000021
2025-03-07,0.474333333333334,Stable-Elevated,-0.278745835602328,FLAT,-0.067666666666653,-0.035047619047631
2025-03-09,0.469392712550587,Stable-Elevated,-0.298973505191086,FLAT,0.00495308184193199,-0.051892712550597
2025-03-10,0.509999999999991,Stable-Elevated,-0.194077679552253,FLAT,0.015000000000001,-0.043333333333322
2025-03-11,0.519924242424253,Stable-Elevated,-0.17370701531512,FLAT,-0.0382575757575839,-0.134209956709953
2025-03-12,0.50918604651163,Stable-Elevated,-0.207952850426229,FLAT,-0.03418604651165,-0.204186046511637
2025-03-13,0.49177777777777,Stable-Elevated,-0.260337973205591,FLAT,0.0270533910534,-0.116323232323239
2025-03-14,0.474252873563231,Stable-Elevated,-0.312763466808063,FLAT,-0.00925287356322796,-0.178143745567326
2025-03-16,0.51958333333333,Stable-Elevated,-0.191450802592682,FLAT,-0.105050000000006,-0.209583333333328
2025-03-17,0.477857142857133,Stable-Elevated,-0.315876866982029,FLAT,-0.079285714285704,-0.050566502463042
2025-03-18,0.422000000000011,Stable-Elevated,-0.478170676086289,FLAT,0.047999999999988,-0.05985714285714
2025-03-19,0.454999999999998,Stable-Elevated,-0.387127937562619,FLAT,0.019333333333336,-0.016904761904754
2025-03-20,0.564727272727268,Stable-Elevated,-0.0813126008876157,FLAT,-0.095334560176681,-0.158060606060587
2025-03-21,0.549999999999983,Stable-Elevated,-0.127440996874876,FLAT,-0.0399999999999919,-0.075654205607464
2025-03-23,0.526388888888903,Stable-Elevated,-0.199865998792804,FLAT,-0.00646464646465006,-0.00138888888891098
2025-03-24,0.625999999999991,Stable-Elevated,0.0797727289353266,FLAT,-0.116813953488361,-0.144333333333322
2025-03-25,0.629999999999996,Stable-Elevated,0.085855351312271,FLAT,-0.138222222222226,-0.155000000000016
2025-03-26,0.724869029275823,Stable-Elevated,0.356790665573366,FLAT,-0.250616155712592,-0.206037860444653
2025-03-27,0.690818181818173,Stable-Elevated,0.257116314325682,FLAT,-0.171234848484843,-0.22581818181817
2025-03-28,0.888000000000019,Stable-Elevated,0.828078421707362,FLAT,-0.410142857142886,-0.473466666666695
2025-03-30,0.907727272727286,Stable-Elevated,0.883884866915866,FLAT,-0.485727272727275,-0.509155844155857
2025-03-31,-0.0366346573548668,Deep-Contango,-1.88408773317744,BUY,0.491634657354865,0.506634657354866
2025-04-01,0.74666666666667,Stable-Elevated,0.409801104277765,FLAT,-0.181939393939402,-0.272333333333336
2025-04-02,0.760000000000005,Stable-Elevated,0.447382524320679,FLAT,-0.210000000000022,-0.290607287449418
2025-04-03,0.733872549019608,Stable-Elevated,0.36671588002641,FLAT,-0.207483660130705,-0.223872549019617
2025-04-04,0.629999999999996,Stable-Elevated,0.0485491696580129,FLAT,-0.004000000000005,-0.110075757575743
2025-04-06,0.525000000000006,Stable-Elevated,-0.281653510682066,FLAT,0.10499999999999,-0.015813953488376
2025-04-07,0.393333333333338,Stable-Elevated,-0.704045943511104,FLAT,0.331535695942485,0.098444444444432
2025-04-08,0.420000000000002,Stable-Elevated,-0.636799255719309,FLAT,0.270818181818171,0.054252873563229
2025-04-09,0.584999999999994,Stable-Elevated,-0.125429586982665,FLAT,0.303000000000025,-0.065416666666664
2025-04-10,0.54666666666666,Stable-Elevated,-0.259080356589838,FLAT,0.361060606060626,-0.068809523809527
2025-04-11,0.736363636363656,Stable-Elevated,0.352646162452973,FLAT,-0.772998293718523,-0.314363636363645
2025-04-13,0.714999999999996,Stable-Elevated,0.279388790292346,FLAT,0.0316666666666741,-0.259999999999998
2025-04-14,0.668888888888887,Stable-Elevated,0.122359915275559,FLAT,0.091111111111118,-0.104161616161619
2025-04-15,0.791666666666657,Stable-Elevated,0.530996951617452,FLAT,-0.057794117647049,-0.241666666666674
2025-04-16,0.89777777777779,Stable-Elevated,0.885338218876244,FLAT,-0.267777777777794,-0.371388888888887
2025-04-17,0.975000000000009,Stable-Elevated,1.14427078732468,FLAT,-0.450000000000003,-0.349000000000018
2025-04-20,0.916410256410245,Stable-Elevated,0.948207051558785,FLAT,-0.523076923076907,-0.286410256410249
2025-04-21,0.968333333333334,Stable-Elevated,1.1246551932142,FLAT,-0.548333333333332,-0.243464304057511
2025-04-22,0.981666666666655,Stable-Elevated,1.17116473372498,FLAT,-0.396666666666661,-0.290848484848482
2025-04-23,0.997500000000002,Stable-Elevated,1.22811545977328,FLAT,-0.450833333333342,-0.109499999999983
2025-04-24,0.899230769230783,Stable-Elevated,0.892732388180527,FLAT,-0.162867132867127,0.00849650349650299
2025-04-25,1.04435483870968,Stable-Elevated,1.39173143754851,FLAT,-0.329354838709684,-1.08098949606455
2025-04-27,1.08333333333334,Stable-Elevated,1.52720859919814,SELL,-0.414444444444453,-0.33666666666667
2025-04-28,1.05200000000001,Stable-Elevated,1.41960597463675,FLAT,-0.260333333333353,-0.292000000000005
2025-04-29,0.952000000000005,Stable-Elevated,1.07402971814292,FLAT,-0.054222222222215,-0.218127450980397
2025-04-30,2.07310323574731,Deep-Backwardation,4.9188116718342,SELL,-1.0981032357473,-1.44310323574731
2025-05-01,0.389999999999993,Easing-Backwardation,-0.852210141166385,FLAT,0.526410256410252,0.135000000000013
2025-05-02,0.369999999999997,Easing-Backwardation,-0.920696250225122,FLAT,0.598333333333337,0.023333333333341
2025-05-04,0.289658119658121,Easing-Backwardation,-1.19270640145849,FLAT,0.692008547008534,0.130341880341881
2025-05-05,0.339047619047612,Easing-Backwardation,-1.02048014735005,FLAT,0.65845238095239,0.245952380952382
2025-05-06,0.399999999999999,Stable-Elevated,-0.809133953059112,FLAT,0.499230769230784,0.146666666666661
2025-05-07,0.323333333333331,Easing-Backwardation,-1.06722828045407,FLAT,0.721021505376349,0.413030303030325
2025-05-08,0.399047619047629,Stable-Elevated,-0.809485892325538,FLAT,0.684285714285711,0.315952380952367
2025-05-09,0.522592592592595,Stable-Elevated,-0.390308288243666,FLAT,0.529407407407415,0.146296296296292
2025-05-11,0.468499999999999,Stable-Elevated,-0.576461506639914,FLAT,0.483500000000006,0.323166666666658
2025-05-12,0.45430555555555,Stable-Elevated,-0.627350311585802,FLAT,1.61879768019176,0.44347222222224
2025-05-13,0.530151515151516,Stable-Elevated,-0.369013125629348,FLAT,-0.140151515151523,0.444848484848493
2025-05-14,0.48299999999999,Stable-Elevated,-0.527659522580214,FLAT,-0.112999999999993,0.433410256410255
2025-05-15,0.47666666666666,Stable-Elevated,-0.554053517278043,FLAT,-0.187008547008539,0.491666666666674
2025-05-16,0.643333333333331,Stable-Elevated,0.0127373823806767,FLAT,-0.304285714285719,0.338333333333324
2025-05-18,0.6357142857143,Stable-Elevated,-0.0149073503689519,FLAT,-0.235714285714301,0.361785714285702
2025-05-19,0.711709401709399,Stable-Elevated,0.242541598968829,FLAT,-0.388376068376068,0.187521367521384
2025-05-20,0.668363636363651,Stable-Elevated,0.0929623842065906,FLAT,-0.269316017316022,0.375991202346029
2025-05-21,0.530000000000001,Stable-Elevated,-0.380401601574651,FLAT,-0.00740740740740598,0.553333333333339
2025-05-22,0.529024390243912,Stable-Elevated,-0.383249909804697,FLAT,-0.060524390243913,0.522975609756098
