date,M1M2,regime_label,level_z_126,signal,fwd10,fwd21
2025-06-13,0.0189000000000004,Stable-Elevated,0.524807239406003,FLAT,-0.0079777777777781,0.0168199999999996
2025-06-14,0.00237272727272764,Stable-Elevated,-0.036225587515941,FLAT,0.00452727272727182,0.0327022727272724
2025-06-16,0.0209333333333332,Stable-Elevated,0.604924186804993,FLAT,-0.0114761904761899,0.0133095238095238
2025-06-17,0.0354999999999999,Stable-Elevated,1.10207337234617,FLAT,-0.0216066666666666,-0.008
2025-06-18,0.0380000000000003,Stable-Elevated,1.1949233600307,FLAT,0.0154583333333335,0.03105
2025-06-19,0.0622854838709683,Backwardation-Deficit,2.04740707192821,SELL,2.84696174039992e-05,-0.0320854838709685
2025-06-20,0.0381499999999999,Stable-Elevated,1.22180344570647,FLAT,-0.0197249999999998,-0.0124833333333329
2025-06-21,0.0406133333333329,Stable-Elevated,1.31047282288664,FLAT,-0.0258990476190472,-0.0232633333333334
2025-06-23,0.02122,Stable-Elevated,0.642063850268431,FLAT,-0.0106949999999997,-0.0072699999999996
2025-06-24,0.0367999999999995,Stable-Elevated,1.19205323719054,FLAT,-0.0281199999999995,-0.0237166666666666
2025-06-25,0.0413199999999998,Stable-Elevated,1.35461751620235,FLAT,-0.0224199999999994,-0.035465714285714
2025-06-26,0.0803799999999999,Backwardation-Deficit,2.72412110241104,SELL,-0.0780072727272723,-0.0694577777777776
2025-06-27,0.0604399999999994,Backwardation-Deficit,2.0259662689685,SELL,-0.0395066666666662,-0.0535399999999999
2025-06-28,0.053233333333333,Backwardation-Deficit,1.7706053322843,SELL,-0.0177333333333331,-0.0437761904761897
2025-06-30,0.0842000000000001,Backwardation-Deficit,2.85399185880074,SELL,-0.0461999999999998,-0.0703066666666668
2025-07-01,0.0358499999999999,Stable-Elevated,1.15839688340881,FLAT,0.0264354838709684,0.0176083333333339
2025-07-02,0.0520333333333336,Backwardation-Deficit,1.72016935564057,FLAT,-0.0138833333333337,0.0102806201550387
2025-07-03,0.0381999999999998,Stable-Elevated,1.23947169804456,FLAT,0.0024133333333331,-0.0197749999999997
2025-07-04,0.00016666666666687,Stable-Elevated,-0.0898470281847332,FLAT,0.0210533333333331,0.0145476190476188
2025-07-07,0.0479666666666661,Backwardation-Deficit,1.57691376791564,FLAT,-0.0111666666666666,-0.0374416666666658
2025-07-08,0.0478722222222223,Backwardation-Deficit,1.57194279823369,FLAT,-0.0065522222222225,-0.0391922222222223
2025-07-09,0.0396666666666667,Stable-Elevated,1.28060992116936,FLAT,0.0407133333333332,-0.0207666666666663
2025-07-10,0.0428999999999999,Backwardation-Deficit,1.39139597593479,FLAT,0.0175399999999995,-0.0405272727272723
2025-07-11,0.0404095238095241,Stable-Elevated,1.30372809880375,FLAT,0.0128238095238089,-0.0194761904761909
2025-07-12,0.0283500000000005,Stable-Elevated,0.881798837014237,FLAT,0.0558499999999996,0.0071499999999994
2025-07-14,0.0217933333333331,Stable-Elevated,0.649232658197646,FLAT,0.0140566666666668,0.0162066666666672
2025-07-15,0.0271857142857144,Stable-Elevated,0.824509185022299,FLAT,0.0248476190476192,0.0350997695852539
2025-07-16,0.0254599999999998,Stable-Elevated,0.75742392335984,FLAT,0.01274,0.0126900000000001
2025-07-17,0.0293433333333333,Stable-Elevated,0.882644089598956,FLAT,-0.0291766666666664,0.0112699999999996
2025-07-18,0.0237777777777772,Stable-Elevated,0.686329884172825,FLAT,0.0241888888888889,-0.0025577777777772
2025-07-19,0.0161000000000002,Stable-Elevated,0.419843690040635,FLAT,0.0317722222222221,0.0206999999999993
2025-07-21,0.0325523809523802,Stable-Elevated,0.9749829076713,FLAT,0.0071142857142865,0.0087676190476196
2025-07-22,0.0283350000000002,Stable-Elevated,0.818636795418248,FLAT,0.0145649999999997,0.0520449999999997
2025-07-23,0.0246749999999998,Stable-Elevated,0.68772884316805,FLAT,0.0157345238095243,0.0357649999999996
2025-07-24,0.02318,Stable-Elevated,0.632490919971707,FLAT,0.0051700000000005,0.030053333333333
2025-07-25,0.0270250000000001,Stable-Elevated,0.754422018925088,FLAT,-0.005231666666667,0.057175
2025-07-26,0.035931818181818,Stable-Elevated,1.04618000599768,FLAT,-0.0087461038961036,-8.18181818180996e-05
2025-07-28,0.0211785714285715,Stable-Elevated,0.547577903356458,FLAT,0.0042814285714283,0.0308547619047621
2025-07-29,0.0131047619047613,Stable-Elevated,0.273827312714843,FLAT,0.016238571428572,0.0250952380952385
2025-07-30,0.00739999999999963,Stable-Elevated,0.0795375349271196,FLAT,0.0163777777777776,-0.00723333333333276
2025-07-31,0.00556000000000001,Stable-Elevated,0.013291551796475,FLAT,0.0105400000000002,0.0424066666666661
2025-08-01,0.00480000000000036,Stable-Elevated,-0.0171212286882683,FLAT,0.0277523809523798,0.0430722222222219
2025-08-02,-0.00318333333333332,Stable-Depressed,-0.285565386549827,FLAT,0.0315183333333335,0.04285
2025-08-04,0.00645499999999988,Stable-Elevated,0.0209709374330811,FLAT,0.0182199999999999,0.036445
2025-08-05,0.00251904761904775,Stable-Elevated,-0.114741245015387,FLAT,0.0206609523809522,0.0378904761904764
2025-08-06,0.00468000000000002,Stable-Elevated,-0.0483366056102666,FLAT,0.0223450000000001,0.0236700000000005
2025-08-07,0.00758095238095269,Stable-Elevated,0.0396861415183434,FLAT,0.0283508658008653,0.0142123809523804
2025-08-08,0.0102500000000001,Stable-Elevated,0.123176895617142,FLAT,0.0109285714285714,0.0169357142857143
2025-08-09,0.0197333333333334,Stable-Elevated,0.425030655322079,FLAT,-0.0066285714285721,0.0057266666666664
2025-08-11,0.00807999999999964,Stable-Elevated,0.0471937147948324,FLAT,-0.00068000000000001,0.0212633333333337
2025-08-12,0.0034500000000004,Stable-Elevated,-0.104092148260958,FLAT,0.00210999999999961,0.0203277777777768
2025-08-13,0.00380833333333319,Stable-Elevated,-0.0953379075107103,FLAT,0.00099166666666717,0.012291666666667
2025-08-14,0.00205333333333346,Stable-Elevated,-0.154669309299422,FLAT,-0.00523666666666678,0.0304990476190467
2025-08-15,0.00328571428571411,Stable-Elevated,-0.119385913752218,FLAT,0.00316928571428577,0.0250492857142861
2025-08-16,0.00181666666666702,Stable-Elevated,-0.171008846536978,FLAT,0.00070238095238073,0.0228583333333328
2025-08-18,0.00409999999999977,Stable-Elevated,-0.102607703883797,FLAT,0.00058000000000025,0.0190800000000002
2025-08-19,0.00746000000000002,Stable-Elevated,0.000520692194506145,FLAT,0.00012095238095267,0.0195650000000001
2025-08-20,0.00615000000000032,Stable-Elevated,-0.0494211292160414,FLAT,0.00409999999999978,0.0297818181818177
2025-08-21,0.00494000000000039,Stable-Elevated,-0.0947094404793558,FLAT,0.014793333333333,0.0162385714285711
2025-08-22,0.00461499999999981,Stable-Elevated,-0.111921994925287,FLAT,0.00346499999999983,0.00848976190476149
2025-08-23,-0.00321428571428584,Stable-Depressed,-0.366644727165996,FLAT,0.00666428571428624,0.0106142857142855
2025-08-25,0.00448333333333339,Stable-Elevated,-0.127655469635401,FLAT,-0.0006750000000002,0.00107666666666662
2025-08-26,0.00346666666666717,Stable-Elevated,-0.165255116691753,FLAT,-0.00141333333333371,0.00133333333333319
2025-08-27,0.00117333333333347,Stable-Elevated,-0.242785872163631,FLAT,0.00211238095238064,-0.00435666666666679
2025-08-28,-0.00147500000000012,Stable-Depressed,-0.332081811613276,FLAT,0.00329166666666714,0.00793
2025-08-29,-0.00261999999999984,Stable-Depressed,-0.373500007287606,FLAT,0.00671999999999961,0.00513904761904759
2025-09-01,0.00905000000000022,Stable-Elevated,-0.00695078745406026,FLAT,-0.0015900000000002,-0.0043700000000002
2025-09-02,0.0131333333333332,Stable-Elevated,0.113780714804573,FLAT,-0.00698333333333288,-0.00555238095238051
2025-09-03,0.0118,Stable-Elevated,0.0670211173027407,FLAT,-0.00685999999999961,-0.0015499999999999
2025-09-04,0.0101100000000001,Stable-Elevated,0.0111686883162838,FLAT,-0.00549500000000029,0.0096233333333333
2025-09-05,0.00999444444444464,Stable-Elevated,0.00416280061905132,FLAT,-0.0132087301587305,-0.001914444444445
2025-09-06,-0.0232666666666663,Contango-Surplus,-1.05339154591531,FLAT,0.0277499999999997,0.0267166666666667
2025-09-08,0.0134000000000003,Stable-Elevated,0.106431467616595,FLAT,-0.00993333333333313,-0.00959166666666711
2025-09-09,0.0105666666666666,Stable-Elevated,0.0142565435982788,FLAT,-0.00939333333333313,-0.00851333333333314
2025-09-10,0.00718333333333332,Stable-Elevated,-0.0961741735405601,FLAT,-0.00865833333333344,-0.00389761904761921
2025-09-11,0.00478333333333314,Stable-Elevated,-0.174680203484828,FLAT,-0.00740333333333298,-0.00296666666666612
2025-09-12,0.00625357142857119,Stable-Elevated,-0.130126339291916,FLAT,0.00279642857142903,-0.00215357142857142
2025-09-13,0.0134166666666662,Stable-Elevated,0.0950130121188928,FLAT,-0.000283333333333,-0.00595666666666618
2025-09-15,0.00654749999999948,Stable-Elevated,-0.131184061929172,FLAT,0.00525250000000052,-0.00039749999999916
2025-09-16,0.00819999999999999,Stable-Elevated,-0.0871249847337781,FLAT,0.00191000000000011,-0.0032599999999996
2025-09-17,0.00631428571428527,Stable-Elevated,-0.151668754324204,FLAT,0.00368015873015937,-0.00169928571428546
2025-09-18,0.00657500000000022,Stable-Elevated,-0.147773870444391,FLAT,-0.0298416666666665,-0.00978928571428606
2025-09-19,0.00524285714285755,Stable-Elevated,-0.193625345261111,FLAT,0.00815714285714275,-0.000759523809524159
