product,window,entry_time,exit_time,trade_date,direction,entry_px,exit_px,stop_px,target_px,atr_entry,exit_reason,pnl_raw,pnl_net,regime,signal_z,confidence
CL,test,2025-05-30T18:30:00Z,2025-05-30T21:00:00Z,2025-05-30,-1,0.932222222222236,0.932222222222236,0.932222222222236,0.879535554060613,0.0263433340808115,stop,0,-0.04,Backwardation-Deficit,4.05463085984286,0.1
CL,test,2025-06-06T18:15:00Z,2025-06-06T18:30:00Z,2025-06-06,-1,0.95992207792208,0.977154764200753,0.977154764200753,0.925456705364733,0.0172326862786734,stop,-0.0172326862786735,-0.0572326862786735,Backwardation-Deficit,2.91799789930558,0.1
CL,test,2025-06-06T18:45:00Z,2025-06-06T19:30:00Z,2025-06-06,-1,1.02485714285714,0.986580247811737,1.02485714285714,0.986580247811737,0.0191384475227015,target,0.038276895045403,-0.00172310495459701,Backwardation-Deficit,3.28988072872375,0.1
CL,test,2025-08-07T19:15:00Z,2025-08-07T19:45:00Z,2025-08-07,1,0.865270935960588,0.84069989131671,0.84069989131671,0.914413025248345,0.0245710446438783,stop,-0.0245710446438783,-0.0645710446438783,Backwardation-Deficit,-2.55454359893658,0.1
CL,test,2026-03-03T15:30:00Z,2026-03-03T17:00:00Z,2026-03-03,-1,0.821666666666673,0.821666666666673,0.821666666666673,0.736174980481723,0.042745843092475,stop,0,-0.04,Backwardation-Deficit,2.69784229051622,0.1
CL,test,2026-03-03T17:15:00Z,2026-03-03T17:30:00Z,2026-03-03,-1,0.875076923076946,0.9300055990928,0.9300055990928,0.765219571045237,0.0549286760158543,stop,-0.0549286760158543,-0.0949286760158543,Backwardation-Deficit,2.60423434901485,0.1
CL,test,2026-03-03T18:15:00Z,2026-03-03T19:00:00Z,2026-03-03,-1,1.13423076923077,1.21368238017818,1.21368238017818,0.97532754733596,0.0794516109474052,stop,-0.0794516109474053,-0.119451610947405,Backwardation-Deficit,3.90182939842595,0.1
CL,test,2026-03-03T19:15:00Z,2026-03-03T19:45:00Z,2026-03-03,-1,1.55199999999999,1.33906823638546,1.55199999999999,1.33906823638546,0.106465881807267,target,0.212931763614534,0.172931763614534,Backwardation-Deficit,4.17426270347077,0.1
CL,test,2026-03-12T19:30:00Z,2026-03-12T19:45:00Z,2026-03-12,-1,1.90642857142858,1.70649567099569,1.90642857142858,1.70649567099569,0.0999664502164464,target,0.199932900432893,0.159932900432893,Backwardation-Deficit,2.58196664382581,0.1
CL,test,2025-06-13T13:45:00Z,2025-06-13T16:45:00Z,2025-06-13,-1,1.77333333333334,1.8896331124233,1.8896331124233,1.5872536867894,0.0930398232719714,stop,-0.116299779089964,-0.156299779089964,Deep-Backwardation,1.00299357774109,1
CL,test,2025-06-16T17:00:00Z,2025-06-16T17:30:00Z,2025-06-16,1,1.53642857142856,1.6032060308481,1.53642857142856,1.6032060308481,0.03338872970977,target,0.0667774594195401,0.0267774594195401,Deep-Backwardation,-1.05864446471163,1
CL,test,2025-06-17T17:15:00Z,2025-06-17T18:30:00Z,2025-06-17,1,1.39588744588745,1.46453724024213,1.39588744588745,1.46453724024213,0.03432489717734,target,0.06864979435468,0.02864979435468,Deep-Backwardation,-1.24282600466933,1
CL,test,2025-06-17T19:00:00Z,2025-06-17T20:15:00Z,2025-06-17,1,1.41681818181819,1.51015785757262,1.41681818181819,1.51015785757262,0.0466698378772136,target,0.0933396757544271,0.0533396757544271,Deep-Backwardation,-1.14990338669976,1
CL,test,2025-06-18T16:15:00Z,2025-06-18T17:30:00Z,2025-06-18,-1,1.70597222222222,1.7502316424378,1.7502316424378,1.63515714987729,0.0354075361724657,stop,-0.0442594202155822,-0.0842594202155822,Deep-Backwardation,1.00512346703192,1
CL,test,2025-06-18T17:45:00Z,2025-06-18T18:00:00Z,2025-06-18,-1,1.76558333333332,1.68052946197228,1.76558333333332,1.68052946197228,0.0425269356805221,target,0.0850538713610442,0.0450538713610443,Deep-Backwardation,1.47193482470556,1
CL,test,2025-06-19T14:00:00Z,2025-06-19T14:45:00Z,2025-06-19,-1,1.89357142857143,1.96594149402185,1.96594149402185,1.77777932385076,0.0578960523603371,stop,-0.0723700654504214,-0.112370065450421,Deep-Backwardation,1.84625502481024,1
CL,test,2025-06-19T15:00:00Z,2025-06-19T23:00:00Z,2025-06-19,-1,1.96974358974359,2.39,1.96974358974359,1.77444756830472,0.0976480107194357,session_close,-0.42025641025641,-0.46025641025641,Deep-Backwardation,2.14967162087688,1
CL,test,2025-06-20T18:15:00Z,2025-06-20T21:30:00Z,2025-06-20,1,1.56583333333332,1.4700370253072,1.4700370253072,1.71910742617511,0.0766370464208943,stop,-0.0957963080261179,-0.135796308026118,Deep-Backwardation,-1.89860931747442,1
CL,test,2025-06-23T18:15:00Z,2025-06-23T19:00:00Z,2025-06-23,1,1.628,1.56026727284919,1.56026727284919,1.7363723634413,0.0541861817206493,stop,-0.0677327271508117,-0.107732727150812,Deep-Backwardation,-1.05663607046611,1
CL,test,2025-06-23T19:30:00Z,2025-06-23T21:00:00Z,2025-06-23,1,1.52371428571429,1.52371428571429,1.52371428571429,1.65184262820855,0.0640641712471314,stop,0,-0.04,Deep-Backwardation,-1.08327680420605,1
CL,test,2025-06-25T13:00:00Z,2025-06-25T13:30:00Z,2025-06-25,-1,1.32514492753624,1.32514492753624,1.32514492753624,1.28981296601716,0.0176659807595414,stop,0,-0.04,Deep-Backwardation,1.82013102554479,1
