product,window,entry_time,exit_time,trade_date,direction,entry_px,exit_px,stop_px,target_px,atr_entry,exit_reason,pnl_raw,pnl_net,regime,signal_z,confidence
WTCL_LCO,test,2025-05-30T14:45:00Z,2025-05-30T15:15:00Z,2025-05-30,1,-3.61,-3.61,-3.61,-3.21881920460492,0.195590397697541,stop,0,-0.04,Backwardation-Deficit,-3.27947486163447,0.1
WTCL_LCO,test,2025-05-30T15:30:00Z,2025-05-30T16:00:00Z,2025-05-30,1,-3.77833333333333,-3.35124149659864,-3.77833333333333,-3.35124149659864,0.213545918367346,target,0.427091836734693,0.387091836734693,Backwardation-Deficit,-3.38754082119377,0.1
WTCL_LCO,test,2025-07-07T13:30:00Z,2025-07-07T14:15:00Z,2025-07-07,-1,-3.05239436619718,-3.05239436619718,-3.05239436619718,-3.07593114654949,0.0117683901761572,stop,0,-0.04,Backwardation-Deficit,2.99828800609734,0.1
WTCL_LCO,test,2025-07-09T12:30:00Z,2025-07-09T13:45:00Z,2025-07-09,1,-3.22661654135338,-3.20114360985638,-3.22661654135338,-3.20114360985638,0.0127364657484985,target,0.025472931496997,-0.014527068503003,Backwardation-Deficit,-2.68792406467433,0.1
WTCL_LCO,test,2025-07-10T13:00:00Z,2025-07-10T14:15:00Z,2025-07-10,1,-3.25634615384615,-3.22218489398146,-3.25634615384615,-3.22218489398146,0.0170806299323457,target,0.0341612598646912,-0.00583874013530879,Backwardation-Deficit,-2.72677248765956,0.1
WTCL_LCO,test,2025-04-30T10:30:00Z,2025-04-30T11:30:00Z,2025-04-30,-1,-3.65117647058824,-3.78918473584232,-3.65117647058824,-3.78918473584232,0.0690041326270379,target,0.138008265254076,0.0980082652540757,Deep-Backwardation,1.09443827697897,1
WTCL_LCO,test,2025-04-30T14:15:00Z,2025-04-30T14:30:00Z,2025-04-30,-1,-3.495,-3.79687205833533,-3.495,-3.79687205833533,0.150936029167663,target,0.301872058335326,0.261872058335326,Deep-Backwardation,2.32192308332668,1
WTCL_LCO,test,2025-04-30T15:00:00Z,2025-04-30T17:15:00Z,2025-04-30,1,-4.95,-4.95,-4.95,-4.36901282895292,0.290493585523539,stop,0,-0.04,Deep-Backwardation,-4.68177811982168,1
WTCL_LCO,test,2025-06-17T09:00:00Z,2025-06-17T10:15:00Z,2025-06-17,1,-3.05619718309859,-3.05619718309859,-3.05619718309859,-3.00859834628024,0.0237994184091729,stop,0,-0.04,Deep-Backwardation,-2.45700968206631,1
WTCL_LCO,test,2025-06-17T10:30:00Z,2025-06-17T12:00:00Z,2025-06-17,1,-3.09969230769231,-3.05808305267144,-3.09969230769231,-3.05808305267144,0.0208046275104329,target,0.041609255020866,0.00160925502086599,Deep-Backwardation,-2.48014491628746,1
WTCL_LCO,test,2025-06-17T12:15:00Z,2025-06-17T12:30:00Z,2025-06-17,1,-3.03101796407186,-3.05948681803179,-3.05948681803179,-2.98546779773598,0.0227750831679401,stop,-0.0284688539599252,-0.0684688539599252,Deep-Backwardation,-1.22580723777627,1
WTCL_LCO,test,2025-06-17T12:45:00Z,2025-06-17T16:30:00Z,2025-06-17,1,-3.10379912663755,-3.10379912663755,-3.10379912663755,-3.05159688947193,0.0261011185828101,stop,0,-0.04,Deep-Backwardation,-1.92372646055343,1
WTCL_LCO,test,2025-06-19T11:30:00Z,2025-06-19T13:45:00Z,2025-06-19,1,-3.24205882352941,-3.24205882352941,-3.24205882352941,-3.18528643941106,0.0283861920591741,stop,0,-0.04,Deep-Backwardation,-1.87133816253307,1
WTCL_LCO,test,2025-06-19T14:15:00Z,2025-06-19T14:30:00Z,2025-06-19,1,-3.27973684210526,-3.23166243910626,-3.27973684210526,-3.23166243910626,0.0240372014994992,target,0.0480744029989983,0.00807440299899835,Deep-Backwardation,-2.41767535399173,1
WTCL_LCO,test,2025-06-19T15:15:00Z,2025-06-19T23:00:00Z,2025-06-19,1,-3.26252525252525,-3.26252525252525,-3.26252525252525,-3.20810219502963,0.0272115287478086,stop,0,-0.04,Deep-Backwardation,-1.69855961727689,1
WTCL_LCO,test,2025-06-20T12:00:00Z,2025-06-20T12:30:00Z,2025-06-20,-1,-3.07147058823529,-3.13144816027496,-3.07147058823529,-3.13144816027496,0.0299887860198365,target,0.0599775720396729,0.0199775720396729,Deep-Backwardation,1.03987179012317,1
WTCL_LCO,test,2025-06-20T15:15:00Z,2025-06-20T16:15:00Z,2025-06-20,-1,-3.10697297297297,-3.10697297297297,-3.10697297297297,-3.16783225598891,0.0304296415079701,stop,0,-0.04,Deep-Backwardation,1.04374300072618,1
WTCL_LCO,test,2026-03-02T08:30:00Z,2026-03-02T08:45:00Z,2026-03-02,1,-7.45333333333333,-7.27789561667054,-7.45333333333333,-7.27789561667054,0.0877188583313964,target,0.175437716662793,0.135437716662793,Deep-Backwardation,-1.88804903944226,1
WTCL_LCO,test,2026-03-02T09:00:00Z,2026-03-02T10:15:00Z,2026-03-02,1,-7.22833333333333,-7.03460861524603,-7.22833333333333,-7.03460861524603,0.0968623590436477,target,0.193724718087296,0.153724718087296,Deep-Backwardation,-1.74194948926212,1
WTCL_LCO,test,2026-03-02T10:30:00Z,2026-03-02T11:00:00Z,2026-03-02,1,-7.02375,-6.83352537627143,-7.02375,-6.83352537627143,0.0951123118642828,target,0.190224623728565,0.150224623728565,Deep-Backwardation,-1.1880508360637,1
WTCL_LCO,test,2026-03-02T13:30:00Z,2026-03-02T14:45:00Z,2026-03-02,1,-7.47642857142857,-7.5927355596358,-7.5927355596358,-7.290337390297,0.0930455905657829,stop,-0.116306988207229,-0.156306988207229,Deep-Backwardation,-1.54156731584955,1
WTCL_LCO,test,2026-03-02T15:00:00Z,2026-03-02T15:45:00Z,2026-03-02,1,-7.58645161290323,-7.37489800081033,-7.58645161290323,-7.37489800081033,0.105776806046449,target,0.211553612092897,0.171553612092897,Deep-Backwardation,-1.45570967481614,1
WTCL_LCO,test,2026-03-03T08:00:00Z,2026-03-03T08:15:00Z,2026-03-03,1,-7.70978723404255,-7.57183012488421,-7.70978723404255,-7.57183012488421,0.0689785545791729,target,0.137957109158346,0.0979571091583456,Deep-Backwardation,-1.14728943995219,1
WTCL_LCO,test,2026-03-03T11:15:00Z,2026-03-03T11:30:00Z,2026-03-03,1,-8.25272727272727,-7.96268347839234,-8.25272727272727,-7.96268347839234,0.145021897167466,target,0.290043794334932,0.250043794334932,Deep-Backwardation,-2.77358998375351,1
WTCL_LCO,test,2026-03-03T12:00:00Z,2026-03-03T13:00:00Z,2026-03-03,1,-8.18894736842105,-8.18894736842105,-8.18894736842105,-7.81867584202286,0.185135763199094,stop,0,-0.04,Deep-Backwardation,-1.39742717868025,1
WTCL_LCO,test,2026-03-03T14:00:00Z,2026-03-03T14:30:00Z,2026-03-03,1,-8.484,-8.02311960760958,-8.484,-8.02311960760958,0.230440196195211,target,0.460880392390422,0.420880392390422,Deep-Backwardation,-2.39142988596934,1
WTCL_LCO,test,2026-03-03T14:45:00Z,2026-03-03T19:30:00Z,2026-03-03,1,-8.01621621621622,-7.59679453440432,-8.01621621621622,-7.59679453440432,0.209710840905953,target,0.419421681811905,0.379421681811905,Deep-Backwardation,-1.46683111591525,1
WTCL_LCO,test,2026-03-04T08:00:00Z,2026-03-04T08:30:00Z,2026-03-04,1,-8.3515,-8.43764581098939,-8.43764581098939,-8.21366670241698,0.0689166487915095,stop,-0.0861458109893878,-0.126145810989388,Deep-Backwardation,-1.08934764632809,1
WTCL_LCO,test,2026-03-04T09:00:00Z,2026-03-04T09:30:00Z,2026-03-04,1,-8.46190476190476,-8.56495770092788,-8.56495770092788,-8.29702005946776,0.0824423512184995,stop,-0.103052939023124,-0.143052939023124,Deep-Backwardation,-1.6182076365782,1
WTCL_LCO,test,2026-03-04T09:45:00Z,2026-03-04T10:00:00Z,2026-03-04,1,-8.61028571428571,-8.40832970778102,-8.61028571428571,-8.40832970778102,0.100978003252347,target,0.201956006504695,0.161956006504695,Deep-Backwardation,-1.62532457400272,1
WTCL_LCO,test,2026-03-04T10:30:00Z,2026-03-04T11:00:00Z,2026-03-04,1,-8.64,-8.64,-8.64,-8.32199046305238,0.159004768473813,stop,0,-0.04,Deep-Backwardation,-1.69044019987429,1
WTCL_LCO,test,2026-03-04T11:15:00Z,2026-03-04T13:15:00Z,2026-03-04,1,-8.68666666666667,-8.32266087236926,-8.68666666666667,-8.32266087236926,0.182002897148707,target,0.364005794297414,0.324005794297414,Deep-Backwardation,-1.87784785894847,1
WTCL_LCO,test,2026-03-05T09:15:00Z,2026-03-05T13:15:00Z,2026-03-05,-1,-7.81111111111111,-7.66026485084359,-7.66026485084359,-8.05246512753914,0.120677008214015,stop,-0.150846260267519,-0.190846260267519,Deep-Backwardation,1.45255034018794,1
WTCL_LCO,test,2026-03-05T13:30:00Z,2026-03-05T14:00:00Z,2026-03-05,-1,-7.64357142857143,-7.64357142857143,-7.64357142857143,-7.78321133189673,0.0698199516626485,stop,0,-0.04,Deep-Backwardation,1.35560735778892,1
WTCL_LCO,test,2026-03-05T14:30:00Z,2026-03-05T15:00:00Z,2026-03-05,-1,-7.55162790697675,-7.45647354237082,-7.45647354237082,-7.70387489034624,0.0761234916847464,stop,-0.095154364605933,-0.135154364605933,Deep-Backwardation,1.61928936368792,1
WTCL_LCO,test,2026-03-05T15:30:00Z,2026-03-05T16:00:00Z,2026-03-05,-1,-7.30133333333333,-7.17896862339864,-7.17896862339864,-7.49711686922883,0.09789176794775,stop,-0.122364709934687,-0.162364709934687,Deep-Backwardation,1.65027886529009,1
WTCL_LCO,test,2026-03-06T10:15:00Z,2026-03-06T11:30:00Z,2026-03-06,-1,-5.87742857142857,-6.09627016513977,-5.87742857142857,-6.09627016513977,0.109420796855599,target,0.218841593711199,0.178841593711199,Deep-Backwardation,2.20284698835059,1
WTCL_LCO,test,2026-03-06T11:45:00Z,2026-03-06T12:45:00Z,2026-03-06,-1,-6.16157894736842,-5.9883437099304,-5.9883437099304,-6.43875532726926,0.138588189950419,stop,-0.173235237438023,-0.213235237438023,Deep-Backwardation,1.4321116472659,1
WTCL_LCO,test,2026-03-06T13:00:00Z,2026-03-06T13:45:00Z,2026-03-06,-1,-5.8725,-5.8725,-5.8725,-6.13154418586263,0.129522092931314,stop,0,-0.04,Deep-Backwardation,1.75070943050548,1
WTCL_LCO,test,2026-03-06T14:15:00Z,2026-03-06T14:30:00Z,2026-03-06,-1,-5.64294117647059,-5.98074674779279,-5.64294117647059,-5.98074674779279,0.168902785661098,target,0.337805571322197,0.297805571322197,Deep-Backwardation,1.56582714934839,1
WTCL_LCO,test,2026-03-09T08:00:00Z,2026-03-09T10:30:00Z,2026-03-09,1,-8.17333333333333,-6.81359987631416,-8.17333333333333,-6.81359987631416,0.679866728509586,target,1.35973345701917,1.31973345701917,Deep-Backwardation,-2.05799045710878,1
WTCL_LCO,test,2026-03-10T10:30:00Z,2026-03-10T15:30:00Z,2026-03-10,-1,-6.0025,-6.0025,-6.0025,-6.49758207268922,0.247541036344609,stop,0,-0.04,Deep-Backwardation,1.01369605382245,1
WTCL_LCO,test,2026-03-12T08:30:00Z,2026-03-12T10:00:00Z,2026-03-12,1,-6.895,-6.43099907235621,-6.895,-6.43099907235621,0.232000463821893,target,0.464000927643785,0.424000927643785,Deep-Backwardation,-1.36820167967561,1
WTCL_LCO,test,2026-03-13T13:45:00Z,2026-03-13T16:15:00Z,2026-03-13,1,-6.75714285714286,-6.47566335717674,-6.75714285714286,-6.47566335717674,0.140739749983061,target,0.281479499966121,0.241479499966121,Deep-Backwardation,-1.46034551557701,1
WTCL_LCO,test,2026-03-16T08:15:00Z,2026-03-16T08:45:00Z,2026-03-16,1,-7.16454545454546,-7.0455884948385,-7.16454545454546,-7.0455884948385,0.0594784798534788,target,0.118956959706957,0.0789569597069573,Deep-Backwardation,-1.49200147295449,1
WTCL_LCO,test,2026-03-16T10:00:00Z,2026-03-16T11:15:00Z,2026-03-16,1,-6.995,-6.995,-6.995,-6.82645609152752,0.0842719542362402,stop,0,-0.04,Deep-Backwardation,-1.03337031915778,1
WTCL_LCO,test,2026-03-16T12:45:00Z,2026-03-16T13:30:00Z,2026-03-16,1,-8.09230769230769,-8.09230769230769,-8.09230769230769,-7.75283384869099,0.16973692180835,stop,0,-0.04,Deep-Backwardation,-3.21959721037218,1
WTCL_LCO,test,2026-03-16T13:45:00Z,2026-03-16T15:30:00Z,2026-03-16,1,-8.06461538461539,-7.70882431325289,-8.06461538461539,-7.70882431325289,0.17789553568125,target,0.3557910713625,0.3157910713625,Deep-Backwardation,-3.14338155152663,1
WTCL_LCO,test,2026-03-16T15:45:00Z,2026-03-16T20:00:00Z,2026-03-16,1,-7.68875,-7.68875,-7.68875,-7.32789984766245,0.180425076168775,stop,0,-0.04,Deep-Backwardation,-1.46510005933604,1
WTCL_LCO,test,2026-03-18T08:00:00Z,2026-03-18T09:00:00Z,2026-03-18,1,-8.834,-8.93044829657558,-8.93044829657558,-8.67968272547907,0.077158637260467,stop,-0.0964482965755842,-0.136448296575584,Deep-Backwardation,-1.88193927652046,1
WTCL_LCO,test,2026-03-18T09:15:00Z,2026-03-18T09:45:00Z,2026-03-18,1,-9.052,-9.052,-9.052,-8.89660279350628,0.0776986032468607,stop,0,-0.04,Deep-Backwardation,-1.94657794459396,1
WTCL_LCO,test,2026-03-18T10:00:00Z,2026-03-18T10:15:00Z,2026-03-18,1,-9.10928571428571,-9.20762633028906,-9.20762633028906,-8.95194072868034,0.0786724928026828,stop,-0.0983406160033535,-0.138340616003354,Deep-Backwardation,-1.96729003179078,1
WTCL_LCO,test,2026-03-18T11:00:00Z,2026-03-18T11:15:00Z,2026-03-18,1,-9.56666666666667,-9.69700868769774,-9.69700868769774,-9.35811943301695,0.104273616824859,stop,-0.130342021031074,-0.170342021031074,Deep-Backwardation,-2.36685971514836,1
WTCL_LCO,test,2026-03-18T11:30:00Z,2026-03-18T12:00:00Z,2026-03-18,1,-9.64,-9.79324417645846,-9.79324417645846,-9.39480931766646,0.12259534116677,stop,-0.153244176458463,-0.193244176458463,Deep-Backwardation,-2.51584101789233,1
WTCL_LCO,test,2026-03-18T13:00:00Z,2026-03-18T14:15:00Z,2026-03-18,1,-11.052,-11.052,-11.052,-10.5559886621315,0.248005668934238,stop,0,-0.04,Deep-Backwardation,-2.97336247126858,1
WTCL_LCO,test,2026-03-18T14:45:00Z,2026-03-18T16:15:00Z,2026-03-18,1,-11.3866666666667,-11.3866666666667,-11.3866666666667,-10.7052749948465,0.340695835910121,stop,0,-0.04,Deep-Backwardation,-2.61438137379725,1
WTCL_LCO,test,2026-03-19T08:00:00Z,2026-03-19T08:30:00Z,2026-03-19,1,-17.4733333333333,-17.972918792517,-17.972918792517,-16.6739965986394,0.399668367346936,stop,-0.49958545918367,-0.53958545918367,Deep-Backwardation,-2.04630556823847,1
WTCL_LCO,test,2026-03-19T08:45:00Z,2026-03-19T09:15:00Z,2026-03-19,1,-19.15,-19.8918898809524,-19.8918898809524,-17.9629761904762,0.5935119047619,stop,-0.741889880952375,-0.781889880952375,Deep-Backwardation,-2.5238797018869,1
WTCL_LCO,test,2026-03-19T09:45:00Z,2026-03-19T10:15:00Z,2026-03-19,1,-20.4033333333333,-18.9617142857143,-20.4033333333333,-18.9617142857143,0.720809523809514,target,1.44161904761903,1.40161904761903,Deep-Backwardation,-2.32319014117833,1
WTCL_LCO,test,2026-03-19T10:30:00Z,2026-03-19T11:45:00Z,2026-03-19,1,-18.805,-17.3800510204082,-18.805,-17.3800510204082,0.712474489795907,target,1.42494897959181,1.38494897959181,Deep-Backwardation,-1.75204784416524,1
WTCL_LCO,test,2026-03-19T12:00:00Z,2026-03-19T13:30:00Z,2026-03-19,1,-17.0566666666667,-15.7446054421769,-17.0566666666667,-15.7446054421769,0.656030612244893,target,1.31206122448979,1.27206122448978,Deep-Backwardation,-1.22903878031141,1
WTCL_LCO,test,2026-03-23T08:45:00Z,2026-03-23T11:00:00Z,2026-03-23,1,-14.1842857142857,-13.3909443413729,-14.1842857142857,-13.3909443413729,0.3966706864564,target,0.793341372912801,0.753341372912801,Deep-Backwardation,-1.11768082285783,1
WTCL_LCO,test,2026-03-23T13:15:00Z,2026-03-23T16:30:00Z,2026-03-23,-1,-11.8842857142857,-11.8842857142857,-11.8842857142857,-13.2294976808905,0.672605983302407,stop,0,-0.04,Deep-Backwardation,1.61148743746515,1
WTCL_LCO,test,2026-03-24T08:45:00Z,2026-03-24T10:00:00Z,2026-03-24,-1,-10.876,-10.876,-10.876,-11.5614523809524,0.342726190476186,stop,0,-0.04,Deep-Backwardation,1.29702175634665,1
WTCL_LCO,test,2026-03-24T10:30:00Z,2026-03-24T15:45:00Z,2026-03-24,-1,-10.8233333333333,-11.5148265306122,-10.8233333333333,-11.5148265306122,0.345746598639457,target,0.691493197278915,0.651493197278914,Deep-Backwardation,1.18650393336584,1
WTCL_LCO,test,2026-03-26T08:30:00Z,2026-03-26T09:30:00Z,2026-03-26,1,-12.2633333333333,-12.4609034863945,-12.4609034863945,-11.9472210884354,0.158056122448972,stop,-0.197570153061214,-0.237570153061214,Deep-Backwardation,-1.31023729600371,1
WTCL_LCO,test,2026-03-26T09:45:00Z,2026-03-26T10:45:00Z,2026-03-26,1,-12.66,-12.8723370181406,-12.8723370181406,-12.3202607709751,0.169869614512464,stop,-0.21233701814058,-0.25233701814058,Deep-Backwardation,-2.04036140012682,1
WTCL_LCO,test,2026-03-26T11:15:00Z,2026-03-26T12:15:00Z,2026-03-26,1,-12.92,-12.92,-12.92,-12.5940890022676,0.162955498866207,stop,0,-0.04,Deep-Backwardation,-2.21061192816439,1
WTCL_LCO,test,2026-03-26T12:45:00Z,2026-03-26T13:00:00Z,2026-03-26,1,-13.2781818181818,-12.9470236549165,-13.2781818181818,-12.9470236549165,0.165579081632643,target,0.331158163265286,0.291158163265286,Deep-Backwardation,-2.52062965497705,1
WTCL_LCO,test,2026-03-26T13:15:00Z,2026-03-26T13:45:00Z,2026-03-26,1,-12.876,-13.1000968679138,-13.1000968679138,-12.5174450113379,0.179277494331057,stop,-0.224096867913822,-0.264096867913822,Deep-Backwardation,-1.69176665932678,1
WTCL_LCO,test,2026-03-26T14:30:00Z,2026-03-26T16:00:00Z,2026-03-26,1,-13.644,-13.644,-13.644,-13.1646609977324,0.239669501133786,stop,0,-0.04,Deep-Backwardation,-2.44650775601442,1
WTCL_LCO,test,2026-03-27T08:00:00Z,2026-03-27T08:30:00Z,2026-03-27,1,-14.19,-13.854880952381,-14.19,-13.854880952381,0.167559523809514,target,0.335119047619028,0.295119047619028,Deep-Backwardation,-1.78633526353631,1
WTCL_LCO,test,2026-03-27T09:15:00Z,2026-03-27T11:30:00Z,2026-03-27,1,-13.84,-14.180744047619,-14.180744047619,-13.2948095238095,0.272595238095229,stop,-0.340744047619035,-0.380744047619035,Deep-Backwardation,-1.10773848095555,1
WTCL_LCO,test,2026-03-27T11:45:00Z,2026-03-27T13:00:00Z,2026-03-27,1,-14.23,-13.756343537415,-14.23,-13.756343537415,0.236828231292521,target,0.473656462585042,0.433656462585042,Deep-Backwardation,-1.31065746388852,1
WTCL_LCO,test,2026-03-27T14:30:00Z,2026-03-27T15:45:00Z,2026-03-27,-1,-12.675,-13.1639835600907,-12.675,-13.1639835600907,0.24449178004535,target,0.4889835600907,0.4489835600907,Deep-Backwardation,1.02746918742939,1
WTCL_LCO,test,2026-03-30T13:15:00Z,2026-03-30T13:45:00Z,2026-03-30,-1,-11.412,-11.0002334183673,-11.0002334183673,-12.0708265306123,0.329413265306129,stop,-0.411766581632662,-0.451766581632662,Deep-Backwardation,3.48255235730737,1
WTCL_LCO,test,2026-03-30T14:00:00Z,2026-03-30T14:30:00Z,2026-03-30,-1,-10.67,-10.1659151785714,-10.1659151785714,-11.4765357142857,0.403267857142872,stop,-0.50408482142859,-0.54408482142859,Deep-Backwardation,3.93817298395094,1
WTCL_LCO,test,2026-03-30T15:45:00Z,2026-03-30T17:30:00Z,2026-03-30,-1,-8.98666666666667,-9.96341666666669,-8.98666666666667,-9.96341666666669,0.488375000000009,target,0.976750000000019,0.936750000000019,Deep-Backwardation,3.55200623404861,1
WTCL_LCO,test,2026-03-31T11:30:00Z,2026-03-31T15:45:00Z,2026-03-31,1,-14.4366666666667,-16.3506271258504,-16.3506271258504,-11.3743299319728,1.53116836734693,stop,-1.91396045918366,-1.95396045918366,Deep-Backwardation,-1.38892208914809,1
WTCL_LCO,test,2026-04-02T08:00:00Z,2026-04-02T08:30:00Z,2026-04-02,1,-11.4876923076923,-11.4876923076923,-11.4876923076923,-11.222194575266,0.132748866213164,stop,0,-0.04,Deep-Backwardation,-1.65236562633276,1
WTCL_LCO,test,2026-04-02T08:45:00Z,2026-04-02T09:00:00Z,2026-04-02,1,-11.6322222222222,-11.3369036281179,-11.6322222222222,-11.3369036281179,0.147659297052164,target,0.295318594104328,0.255318594104328,Deep-Backwardation,-1.2027127215888,1
WTCL_LCO,test,2026-04-02T10:00:00Z,2026-04-02T11:00:00Z,2026-04-02,1,-11.535,-11.18310430839,-11.535,-11.18310430839,0.175947845805007,target,0.351895691610014,0.311895691610014,Deep-Backwardation,-1.57210159983178,1
WTCL_LCO,test,2026-04-02T13:00:00Z,2026-04-02T14:45:00Z,2026-04-02,1,-12.1866666666667,-11.5517527472528,-12.1866666666667,-11.5517527472528,0.317456959706964,target,0.634913919413929,0.594913919413929,Deep-Backwardation,-2.65710467644045,1
WTCL_LCO,test,2026-04-07T08:30:00Z,2026-04-07T08:45:00Z,2026-04-07,-1,-10.41,-10.8409637188208,-10.41,-10.8409637188208,0.215481859410421,target,0.430963718820843,0.390963718820843,Deep-Backwardation,3.07473724021016,1
WTCL_LCO,test,2026-04-07T09:00:00Z,2026-04-07T09:15:00Z,2026-04-07,-1,-10.9,-11.3623004535147,-10.9,-11.3623004535147,0.231150226757364,target,0.462300453514729,0.422300453514729,Deep-Backwardation,1.77313424796127,1
WTCL_LCO,test,2026-04-07T10:15:00Z,2026-04-07T10:45:00Z,2026-04-07,-1,-11.0085714285714,-11.0085714285714,-11.0085714285714,-11.5500385487528,0.2707335600907,stop,0,-0.04,Deep-Backwardation,1.34119798068369,1
WTCL_LCO,test,2026-04-07T11:00:00Z,2026-04-07T12:15:00Z,2026-04-07,-1,-10.895,-10.581781462585,-10.581781462585,-11.3961496598639,0.250574829931971,stop,-0.313218537414965,-0.353218537414965,Deep-Backwardation,2.11735304548504,1
WTCL_LCO,test,2026-04-07T12:30:00Z,2026-04-07T13:15:00Z,2026-04-07,-1,-10.538,-10.2435654761905,-10.2435654761905,-11.0090952380952,0.235547619047614,stop,-0.294434523809517,-0.334434523809517,Deep-Backwardation,2.83023662619409,1
WTCL_LCO,test,2026-04-07T13:30:00Z,2026-04-07T13:45:00Z,2026-04-07,-1,-10.0928571428571,-10.5020009276437,-10.0928571428571,-10.5020009276437,0.204571892393321,target,0.409143784786641,0.369143784786641,Deep-Backwardation,3.13251069323662,1
WTCL_LCO,test,2026-04-07T14:15:00Z,2026-04-07T15:15:00Z,2026-04-07,-1,-10.3566666666667,-10.0703597518553,-10.0703597518553,-10.8147577303649,0.229045531849107,stop,-0.286306914811384,-0.326306914811384,Deep-Backwardation,1.94150454257815,1
WTCL_LCO,test,2026-04-07T15:30:00Z,2026-04-07T17:00:00Z,2026-04-07,-1,-10.01875,-10.01875,-10.01875,-10.4652676728034,0.2232588364017,stop,0,-0.04,Deep-Backwardation,2.73646622099684,1
WTCL_LCO,test,2026-04-08T08:30:00Z,2026-04-08T08:45:00Z,2026-04-08,-1,-7.136,-7.68859791795506,-7.136,-7.68859791795506,0.276298958977531,target,0.552597917955062,0.512597917955062,Deep-Backwardation,1.13962696810382,1
WTCL_LCO,test,2026-04-08T10:45:00Z,2026-04-08T11:30:00Z,2026-04-08,-1,-7.17125,-6.8305466978458,-6.8305466978458,-7.71637528344671,0.272562641723356,stop,-0.340703302154195,-0.380703302154195,Deep-Backwardation,1.09529437329749,1
WTCL_LCO,test,2026-04-08T11:45:00Z,2026-04-08T14:00:00Z,2026-04-08,-1,-6.725,-7.24101870748299,-6.725,-7.24101870748299,0.258009353741497,target,0.516018707482994,0.476018707482994,Deep-Backwardation,1.3025498747577,1
WTCL_LCO,test,2026-04-09T11:15:00Z,2026-04-09T12:00:00Z,2026-04-09,-1,-6.80666666666667,-6.80666666666667,-6.80666666666667,-7.11959353741497,0.15646343537415,stop,0,-0.04,Deep-Backwardation,1.0779303642091,1
WTCL_LCO,test,2026-04-09T12:15:00Z,2026-04-09T12:45:00Z,2026-04-09,-1,-6.7,-6.7,-6.7,-7.02502932385075,0.162514661925376,stop,0,-0.04,Deep-Backwardation,1.05659254849506,1
WTCL_LCO,test,2026-04-09T13:00:00Z,2026-04-09T14:30:00Z,2026-04-09,-1,-6.55333333333333,-6.55333333333333,-6.55333333333333,-6.87307694289837,0.15987180478252,stop,0,-0.04,Deep-Backwardation,1.66669199887292,1
